"","Y","L","Env","G","tj","ri","Rep","Group","Yield","GD"
"7890",2016,"Sonagazi","2016-Sonagazi","BRRI dhan37",2016,1998,1,"Aromatic",3.69,NA
"7891",2016,"Barishal","2016-Barishal","BRRI dhan37",2016,1998,2,"Aromatic",1.45,157
"7892",2016,"Bhanga","2016-Bhanga","BRRI dhan37",2016,1998,3,"Aromatic",2.52,134
"7893",2016,"Barishal","2016-Barishal","BRRI dhan37",2016,1998,1,"Aromatic",5.78,157
"7894",2016,"Bhanga","2016-Bhanga","BRRI dhan37",2016,1998,2,"Aromatic",2.52,138
"7895",2015,"Rangpur","2015-Rangpur","BRRI dhan37",2015,1998,1,"Aromatic",2.4,152
"7896",2016,"Sonagazi","2016-Sonagazi","BRRI dhan37",2016,1998,2,"Aromatic",4.04,NA
"7897",2015,"Sonagazi","2015-Sonagazi","BRRI dhan37",2015,1998,2,"Aromatic",7.59,NA
"7898",2017,"Bhanga","2017-Bhanga","BRRI dhan37",2017,1998,3,"Aromatic",2.02,139
"7899",2016,"Cumilla","2016-Cumilla","BRRI dhan37",2016,1998,3,"Aromatic",3.33,140
"7900",2017,"Rajshahi","2017-Rajshahi","BRRI dhan37",2017,1998,1,"Aromatic",3.47,151
"7901",2017,"Barishal","2017-Barishal","BRRI dhan37",2017,1998,1,"Aromatic",3.74,144
"7902",2017,"Rangpur","2017-Rangpur","BRRI dhan37",2017,1998,1,"Aromatic",2.62,160
"7903",2016,"Rangpur","2016-Rangpur","BRRI dhan37",2016,1998,3,"Aromatic",2.65,138
"7904",2015,"Satkhira","2015-Satkhira","BRRI dhan37",2015,1998,3,"Aromatic",2.62,142
"7905",2016,"Sonagazi","2016-Sonagazi","BRRI dhan37",2016,1998,3,"Aromatic",2.38,NA
"7906",2017,"Rajshahi","2017-Rajshahi","BRRI dhan37",2017,1998,2,"Aromatic",2.63,151
"7907",2017,"Barishal","2017-Barishal","BRRI dhan37",2017,1998,2,"Aromatic",3.35,148
"7908",2015,"Bhanga","2015-Bhanga","BRRI dhan37",2015,1998,3,"Aromatic",2.27,137
"7909",2017,"Rangpur","2017-Rangpur","BRRI dhan37",2017,1998,3,"Aromatic",2.81,162
"7910",2016,"Satkhira","2016-Satkhira","BRRI dhan37",2016,1998,2,"Aromatic",2.69,136
"7911",2015,"Rajshahi","2015-Rajshahi","BRRI dhan37",2015,1998,2,"Aromatic",3.76,151
"7912",2015,"Bhanga","2015-Bhanga","BRRI dhan37",2015,1998,2,"Aromatic",2.2,145
"7913",2016,"Kushtia","2016-Kushtia","BRRI dhan37",2016,1998,3,"Aromatic",2.79,147
"7914",2015,"Sonagazi","2015-Sonagazi","BRRI dhan37",2015,1998,3,"Aromatic",3.1,NA
"7915",2017,"Bhanga","2017-Bhanga","BRRI dhan37",2017,1998,2,"Aromatic",1.87,152
"7916",2016,"Satkhira","2016-Satkhira","BRRI dhan37",2016,1998,3,"Aromatic",3.54,137
"7917",2015,"Rangpur","2015-Rangpur","BRRI dhan37",2015,1998,2,"Aromatic",4,152
"7918",2015,"Rangpur","2015-Rangpur","BRRI dhan37",2015,1998,3,"Aromatic",3.8,152
"7919",2017,"Cumilla","2017-Cumilla","BRRI dhan37",2017,1998,3,"Aromatic",3.18,132
"7920",2015,"Sonagazi","2015-Sonagazi","BRRI dhan37",2015,1998,1,"Aromatic",4.55,NA
"7921",2016,"Rajshahi","2016-Rajshahi","BRRI dhan37",2016,1998,2,"Aromatic",3.71,151
"7922",2016,"Cumilla","2016-Cumilla","BRRI dhan37",2016,1998,1,"Aromatic",3.54,140
"7923",2017,"Barishal","2017-Barishal","BRRI dhan37",2017,1998,3,"Aromatic",3.41,155
"7924",2017,"Rangpur","2017-Rangpur","BRRI dhan37",2017,1998,2,"Aromatic",2.93,162
"7925",2016,"Rajshahi","2016-Rajshahi","BRRI dhan37",2016,1998,3,"Aromatic",4.43,151
"7926",2017,"Sonagazi","2017-Sonagazi","BRRI dhan37",2017,1998,1,"Aromatic",4.19,142
"7927",2015,"Rajshahi","2015-Rajshahi","BRRI dhan37",2015,1998,1,"Aromatic",3.64,151
"7928",2017,"Gazipur","2017-Gazipur","BRRI dhan37",2017,1998,1,"Aromatic",1.94,152
"7929",2016,"Bhanga","2016-Bhanga","BRRI dhan37",2016,1998,1,"Aromatic",2.81,156
"7930",2017,"Satkhira","2017-Satkhira","BRRI dhan37",2017,1998,3,"Aromatic",3.37,139
"7931",2015,"Gazipur","2015-Gazipur","BRRI dhan37",2015,1998,1,"Aromatic",4.46,155
"7932",2016,"Cumilla","2016-Cumilla","BRRI dhan37",2016,1998,2,"Aromatic",3.74,139
"7933",2015,"Satkhira","2015-Satkhira","BRRI dhan37",2015,1998,2,"Aromatic",2.63,143
"7934",2017,"Kushtia","2017-Kushtia","BRRI dhan37",2017,1998,2,"Aromatic",2.62,142
"7935",2015,"Kushtia","2015-Kushtia","BRRI dhan37",2015,1998,2,"Aromatic",3.7,150
"7936",2017,"Satkhira","2017-Satkhira","BRRI dhan37",2017,1998,1,"Aromatic",2.6,138
"7937",2015,"Rajshahi","2015-Rajshahi","BRRI dhan37",2015,1998,3,"Aromatic",3.76,151
"7938",2015,"Bhanga","2015-Bhanga","BRRI dhan37",2015,1998,1,"Aromatic",2.41,148
"7939",2016,"Kushtia","2016-Kushtia","BRRI dhan37",2016,1998,2,"Aromatic",3.87,147
"7940",2017,"Gazipur","2017-Gazipur","BRRI dhan37",2017,1998,2,"Aromatic",1.45,152
"7941",2015,"Gazipur","2015-Gazipur","BRRI dhan37",2015,1998,2,"Aromatic",4.56,155
"7942",2017,"Cumilla","2017-Cumilla","BRRI dhan37",2017,1998,1,"Aromatic",3.06,132
"7943",2017,"Cumilla","2017-Cumilla","BRRI dhan37",2017,1998,2,"Aromatic",3.3,132
"7944",2016,"Kushtia","2016-Kushtia","BRRI dhan37",2016,1998,1,"Aromatic",3.27,147
"7945",2016,"Rangpur","2016-Rangpur","BRRI dhan37",2016,1998,1,"Aromatic",2.63,137
"7946",2016,"Gazipur","2016-Gazipur","BRRI dhan37",2016,1998,1,"Aromatic",2.52,156
"7947",2015,"Cumilla","2015-Cumilla","BRRI dhan37",2015,1998,2,"Aromatic",3.16,150
"7948",2017,"Rajshahi","2017-Rajshahi","BRRI dhan37",2017,1998,3,"Aromatic",3.16,151
"7949",2016,"Barishal","2016-Barishal","BRRI dhan37",2016,1998,3,"Aromatic",6.05,157
"7950",2017,"Satkhira","2017-Satkhira","BRRI dhan37",2017,1998,2,"Aromatic",1.9,138
"7951",2017,"Gazipur","2017-Gazipur","BRRI dhan37",2017,1998,3,"Aromatic",1.56,152
"7952",2015,"Kushtia","2015-Kushtia","BRRI dhan37",2015,1998,1,"Aromatic",4.05,150
"7953",2016,"Rangpur","2016-Rangpur","BRRI dhan37",2016,1998,2,"Aromatic",2.73,137
"7954",2017,"Kushtia","2017-Kushtia","BRRI dhan37",2017,1998,3,"Aromatic",2.64,140
"7955",2017,"Kushtia","2017-Kushtia","BRRI dhan37",2017,1998,1,"Aromatic",2.67,140
"7956",2015,"Satkhira","2015-Satkhira","BRRI dhan37",2015,1998,1,"Aromatic",2.97,145
"7957",2016,"Rajshahi","2016-Rajshahi","BRRI dhan37",2016,1998,1,"Aromatic",3.82,150
"7958",2017,"Sonagazi","2017-Sonagazi","BRRI dhan37",2017,1998,2,"Aromatic",3.3,142
"7959",2017,"Bhanga","2017-Bhanga","BRRI dhan37",2017,1998,1,"Aromatic",2.01,139
"7960",2015,"Cumilla","2015-Cumilla","BRRI dhan37",2015,1998,3,"Aromatic",3.39,150
"7961",2015,"Cumilla","2015-Cumilla","BRRI dhan37",2015,1998,1,"Aromatic",2.92,149
"7962",2016,"Satkhira","2016-Satkhira","BRRI dhan37",2016,1998,1,"Aromatic",2,136
"7963",2016,"Gazipur","2016-Gazipur","BRRI dhan37",2016,1998,3,"Aromatic",1.97,156
"7964",2015,"Gazipur","2015-Gazipur","BRRI dhan37",2015,1998,3,"Aromatic",3.87,155
"7965",2017,"Sonagazi","2017-Sonagazi","BRRI dhan37",2017,1998,3,"Aromatic",4.05,142
"7966",2016,"Gazipur","2016-Gazipur","BRRI dhan37",2016,1998,2,"Aromatic",2.04,156
"7967",2015,"Rajshahi","2015-Rajshahi","BRRI dhan38",2015,1998,2,"Aromatic",3.4,148
"7968",2016,"Rangpur","2016-Rangpur","BRRI dhan38",2016,1998,1,"Aromatic",2.95,132
"7969",2016,"Kushtia","2016-Kushtia","BRRI dhan38",2016,1998,3,"Aromatic",2.45,147
"7970",2015,"Rajshahi","2015-Rajshahi","BRRI dhan38",2015,1998,1,"Aromatic",2.89,148
"7971",2016,"Satkhira","2016-Satkhira","BRRI dhan38",2016,1998,2,"Aromatic",3.72,138
"7972",2016,"Sonagazi","2016-Sonagazi","BRRI dhan38",2016,1998,1,"Aromatic",4.45,NA
"7973",2016,"Cumilla","2016-Cumilla","BRRI dhan38",2016,1998,1,"Aromatic",3.8,142
"7974",2016,"Rangpur","2016-Rangpur","BRRI dhan38",2016,1998,2,"Aromatic",2.89,132
"7975",2015,"Sonagazi","2015-Sonagazi","BRRI dhan38",2015,1998,1,"Aromatic",2.09,NA
"7976",2017,"Rajshahi","2017-Rajshahi","BRRI dhan38",2017,1998,2,"Aromatic",1.55,149
"7977",2015,"Gazipur","2015-Gazipur","BRRI dhan38",2015,1998,3,"Aromatic",5.78,154
"7978",2017,"Satkhira","2017-Satkhira","BRRI dhan38",2017,1998,3,"Aromatic",1.77,134
"7979",2017,"Kushtia","2017-Kushtia","BRRI dhan38",2017,1998,1,"Aromatic",3.52,139
"7980",2017,"Rajshahi","2017-Rajshahi","BRRI dhan38",2017,1998,1,"Aromatic",3.45,150
"7981",2017,"Sonagazi","2017-Sonagazi","BRRI dhan38",2017,1998,2,"Aromatic",4.67,139
"7982",2015,"Cumilla","2015-Cumilla","BRRI dhan38",2015,1998,2,"Aromatic",3.99,148
"7983",2017,"Sonagazi","2017-Sonagazi","BRRI dhan38",2017,1998,1,"Aromatic",4.67,139
"7984",2016,"Rajshahi","2016-Rajshahi","BRRI dhan38",2016,1998,2,"Aromatic",3.7,147
"7985",2015,"Gazipur","2015-Gazipur","BRRI dhan38",2015,1998,2,"Aromatic",5.39,154
"7986",2017,"Kushtia","2017-Kushtia","BRRI dhan38",2017,1998,2,"Aromatic",2.71,139
"7987",2016,"Rangpur","2016-Rangpur","BRRI dhan38",2016,1998,3,"Aromatic",2.79,132
"7988",2015,"Bhanga","2015-Bhanga","BRRI dhan38",2015,1998,2,"Aromatic",3.75,162
"7989",2015,"Bhanga","2015-Bhanga","BRRI dhan38",2015,1998,3,"Aromatic",2.95,161
"7990",2017,"Satkhira","2017-Satkhira","BRRI dhan38",2017,1998,2,"Aromatic",3.42,137
"7991",2017,"Barishal","2017-Barishal","BRRI dhan38",2017,1998,3,"Aromatic",3.96,154
"7992",2017,"Sonagazi","2017-Sonagazi","BRRI dhan38",2017,1998,3,"Aromatic",4.2,139
"7993",2017,"Barishal","2017-Barishal","BRRI dhan38",2017,1998,2,"Aromatic",4.12,152
"7994",2016,"Barishal","2016-Barishal","BRRI dhan38",2016,1998,1,"Aromatic",6.68,157
"7995",2015,"Kushtia","2015-Kushtia","BRRI dhan38",2015,1998,2,"Aromatic",3.83,149
"7996",2017,"Rangpur","2017-Rangpur","BRRI dhan38",2017,1998,2,"Aromatic",3.07,158
"7997",2015,"Satkhira","2015-Satkhira","BRRI dhan38",2015,1998,2,"Aromatic",2.62,143
"7998",2017,"Gazipur","2017-Gazipur","BRRI dhan38",2017,1998,3,"Aromatic",1.4,152
"7999",2017,"Gazipur","2017-Gazipur","BRRI dhan38",2017,1998,1,"Aromatic",1.17,152
"8000",2015,"Cumilla","2015-Cumilla","BRRI dhan38",2015,1998,3,"Aromatic",5,150
"8001",2016,"Sonagazi","2016-Sonagazi","BRRI dhan38",2016,1998,3,"Aromatic",4.73,NA
"8002",2015,"Rangpur","2015-Rangpur","BRRI dhan38",2015,1998,3,"Aromatic",1.5,158
"8003",2016,"Cumilla","2016-Cumilla","BRRI dhan38",2016,1998,3,"Aromatic",3.43,142
"8004",2015,"Rangpur","2015-Rangpur","BRRI dhan38",2015,1998,2,"Aromatic",2.2,158
"8005",2015,"Rangpur","2015-Rangpur","BRRI dhan38",2015,1998,1,"Aromatic",3.6,158
"8006",2015,"Kushtia","2015-Kushtia","BRRI dhan38",2015,1998,3,"Aromatic",4.18,149
"8007",2017,"Rangpur","2017-Rangpur","BRRI dhan38",2017,1998,3,"Aromatic",3.87,NA
"8008",2016,"Sonagazi","2016-Sonagazi","BRRI dhan38",2016,1998,2,"Aromatic",4.02,NA
"8009",2015,"Satkhira","2015-Satkhira","BRRI dhan38",2015,1998,3,"Aromatic",2.32,142
"8010",2016,"Satkhira","2016-Satkhira","BRRI dhan38",2016,1998,1,"Aromatic",4.16,137
"8011",2017,"Satkhira","2017-Satkhira","BRRI dhan38",2017,1998,1,"Aromatic",3.84,135
"8012",2015,"Rajshahi","2015-Rajshahi","BRRI dhan38",2015,1998,3,"Aromatic",2.78,147
"8013",2015,"Cumilla","2015-Cumilla","BRRI dhan38",2015,1998,1,"Aromatic",2.98,149
"8014",2016,"Gazipur","2016-Gazipur","BRRI dhan38",2016,1998,2,"Aromatic",3.35,156
"8015",2017,"Gazipur","2017-Gazipur","BRRI dhan38",2017,1998,2,"Aromatic",1.31,152
"8016",2016,"Barishal","2016-Barishal","BRRI dhan38",2016,1998,2,"Aromatic",6.3,157
"8017",2016,"Rajshahi","2016-Rajshahi","BRRI dhan38",2016,1998,1,"Aromatic",3.9,149
"8018",2015,"Sonagazi","2015-Sonagazi","BRRI dhan38",2015,1998,2,"Aromatic",3.16,NA
"8019",2017,"Kushtia","2017-Kushtia","BRRI dhan38",2017,1998,3,"Aromatic",2.65,140
"8020",2016,"Rajshahi","2016-Rajshahi","BRRI dhan38",2016,1998,3,"Aromatic",3.5,149
"8021",2015,"Kushtia","2015-Kushtia","BRRI dhan38",2015,1998,1,"Aromatic",4.14,149
"8022",2017,"Barishal","2017-Barishal","BRRI dhan38",2017,1998,1,"Aromatic",2.31,145
"8023",2016,"Cumilla","2016-Cumilla","BRRI dhan38",2016,1998,2,"Aromatic",3.76,143
"8024",2015,"Satkhira","2015-Satkhira","BRRI dhan38",2015,1998,1,"Aromatic",2.5,142
"8025",2017,"Cumilla","2017-Cumilla","BRRI dhan38",2017,1998,2,"Aromatic",2.59,129
"8026",2017,"Cumilla","2017-Cumilla","BRRI dhan38",2017,1998,1,"Aromatic",3.11,130
"8027",2016,"Kushtia","2016-Kushtia","BRRI dhan38",2016,1998,1,"Aromatic",2.9,147
"8028",2015,"Bhanga","2015-Bhanga","BRRI dhan38",2015,1998,1,"Aromatic",3.6,161
"8029",2016,"Bhanga","2016-Bhanga","BRRI dhan38",2016,1998,2,"Aromatic",1.97,157
"8030",2017,"Cumilla","2017-Cumilla","BRRI dhan38",2017,1998,3,"Aromatic",2.85,130
"8031",2016,"Barishal","2016-Barishal","BRRI dhan38",2016,1998,3,"Aromatic",6.27,157
"8032",2017,"Rajshahi","2017-Rajshahi","BRRI dhan38",2017,1998,3,"Aromatic",3.11,147
"8033",2015,"Gazipur","2015-Gazipur","BRRI dhan38",2015,1998,1,"Aromatic",4.73,154
"8034",2016,"Bhanga","2016-Bhanga","BRRI dhan38",2016,1998,3,"Aromatic",2.27,156
"8035",2016,"Gazipur","2016-Gazipur","BRRI dhan38",2016,1998,3,"Aromatic",2.86,156
"8036",2016,"Satkhira","2016-Satkhira","BRRI dhan38",2016,1998,3,"Aromatic",3.77,138
"8037",2017,"Bhanga","2017-Bhanga","BRRI dhan38",2017,1998,3,"Aromatic",1.92,136
"8038",2016,"Kushtia","2016-Kushtia","BRRI dhan38",2016,1998,2,"Aromatic",2.91,147
"8039",2017,"Bhanga","2017-Bhanga","BRRI dhan38",2017,1998,1,"Aromatic",2.33,136
"8040",2016,"Bhanga","2016-Bhanga","BRRI dhan38",2016,1998,1,"Aromatic",1.88,156
"8041",2017,"Rangpur","2017-Rangpur","BRRI dhan38",2017,1998,1,"Aromatic",2.65,158
"8042",2016,"Gazipur","2016-Gazipur","BRRI dhan38",2016,1998,1,"Aromatic",3.05,156
"8043",2017,"Bhanga","2017-Bhanga","BRRI dhan38",2017,1998,2,"Aromatic",1.72,136
"8044",2015,"Sonagazi","2015-Sonagazi","BRRI dhan38",2015,1998,3,"Aromatic",6.11,NA
"8045",2016,"Gazipur","2016-Gazipur","BRRI dhan39",2016,1999,3,"Short",3.85,117
"8046",2017,"Satkhira","2017-Satkhira","BRRI dhan39",2017,1999,3,"Short",4.08,119
"8047",2017,"Gazipur","2017-Gazipur","BRRI dhan39",2017,1999,3,"Short",2.08,118
"8048",2016,"Sonagazi","2016-Sonagazi","BRRI dhan39",2016,1999,2,"Short",4,NA
"8049",2015,"Sonagazi","2015-Sonagazi","BRRI dhan39",2015,1999,1,"Short",3.76,NA
"8050",2017,"Rangpur","2017-Rangpur","BRRI dhan39",2017,1999,2,"Short",1.28,117
"8051",2016,"Gazipur","2016-Gazipur","BRRI dhan39",2016,1999,2,"Short",3.96,117
"8052",2015,"Rangpur","2015-Rangpur","BRRI dhan39",2015,1999,2,"Short",3.8,113
"8053",2015,"Gazipur","2015-Gazipur","BRRI dhan39",2015,1999,2,"Short",5,124
"8054",2017,"Gazipur","2017-Gazipur","BRRI dhan39",2017,1999,2,"Short",3.23,118
"8055",2017,"Rajshahi","2017-Rajshahi","BRRI dhan39",2017,1999,2,"Short",2.74,120
"8056",2017,"Cumilla","2017-Cumilla","BRRI dhan39",2017,1999,1,"Short",3.6,124
"8057",2017,"Rangpur","2017-Rangpur","BRRI dhan39",2017,1999,3,"Short",1.27,117
"8058",2017,"Cumilla","2017-Cumilla","BRRI dhan39",2017,1999,3,"Short",2.64,125
"8059",2015,"Rajshahi","2015-Rajshahi","BRRI dhan39",2015,1999,3,"Short",6.05,119
"8060",2015,"Rangpur","2015-Rangpur","BRRI dhan39",2015,1999,3,"Short",3.6,113
"8061",2015,"Kushtia","2015-Kushtia","BRRI dhan39",2015,1999,1,"Short",6.37,124
"8062",2015,"Gazipur","2015-Gazipur","BRRI dhan39",2015,1999,3,"Short",5.05,124
"8063",2017,"Sonagazi","2017-Sonagazi","BRRI dhan39",2017,1999,1,"Short",5.19,121
"8064",2016,"Kushtia","2016-Kushtia","BRRI dhan39",2016,1999,1,"Short",3.76,118
"8065",2016,"Gazipur","2016-Gazipur","BRRI dhan39",2016,1999,1,"Short",4.01,117
"8066",2017,"Satkhira","2017-Satkhira","BRRI dhan39",2017,1999,2,"Short",4.9,121
"8067",2016,"Rangpur","2016-Rangpur","BRRI dhan39",2016,1999,1,"Short",2.68,120
"8068",2016,"Rangpur","2016-Rangpur","BRRI dhan39",2016,1999,2,"Short",3.03,120
"8069",2017,"Cumilla","2017-Cumilla","BRRI dhan39",2017,1999,2,"Short",1.67,125
"8070",2017,"Sonagazi","2017-Sonagazi","BRRI dhan39",2017,1999,2,"Short",5.45,121
"8071",2016,"Sonagazi","2016-Sonagazi","BRRI dhan39",2016,1999,1,"Short",4.48,NA
"8072",2017,"Satkhira","2017-Satkhira","BRRI dhan39",2017,1999,1,"Short",4.84,120
"8073",2015,"Rajshahi","2015-Rajshahi","BRRI dhan39",2015,1999,1,"Short",5.58,117
"8074",2017,"Barishal","2017-Barishal","BRRI dhan39",2017,1999,1,"Short",3.06,114
"8075",2015,"Bhanga","2015-Bhanga","BRRI dhan39",2015,1999,1,"Short",5.07,139
"8076",2016,"Cumilla","2016-Cumilla","BRRI dhan39",2016,1999,1,"Short",4.52,122
"8077",2016,"Satkhira","2016-Satkhira","BRRI dhan39",2016,1999,3,"Short",5.25,123
"8078",2017,"Gazipur","2017-Gazipur","BRRI dhan39",2017,1999,1,"Short",3.06,118
"8079",2016,"Cumilla","2016-Cumilla","BRRI dhan39",2016,1999,3,"Short",4.06,122
"8080",2015,"Bhanga","2015-Bhanga","BRRI dhan39",2015,1999,3,"Short",6.9,139
"8081",2016,"Kushtia","2016-Kushtia","BRRI dhan39",2016,1999,3,"Short",5.6,118
"8082",2017,"Rajshahi","2017-Rajshahi","BRRI dhan39",2017,1999,1,"Short",3.59,117
"8083",2017,"Barishal","2017-Barishal","BRRI dhan39",2017,1999,3,"Short",2.93,111
"8084",2016,"Rajshahi","2016-Rajshahi","BRRI dhan39",2016,1999,2,"Short",4.86,119
"8085",2017,"Rangpur","2017-Rangpur","BRRI dhan39",2017,1999,1,"Short",1.43,117
"8086",2016,"Barishal","2016-Barishal","BRRI dhan39",2016,1999,2,"Short",5.41,124
"8087",2015,"Cumilla","2015-Cumilla","BRRI dhan39",2015,1999,2,"Short",4.77,132
"8088",2017,"Barishal","2017-Barishal","BRRI dhan39",2017,1999,2,"Short",3.2,112
"8089",2016,"Bhanga","2016-Bhanga","BRRI dhan39",2016,1999,2,"Short",6.95,122
"8090",2017,"Rajshahi","2017-Rajshahi","BRRI dhan39",2017,1999,3,"Short",3.55,119
"8091",2015,"Gazipur","2015-Gazipur","BRRI dhan39",2015,1999,1,"Short",5.27,124
"8092",2016,"Rajshahi","2016-Rajshahi","BRRI dhan39",2016,1999,3,"Short",5.45,120
"8093",2015,"Satkhira","2015-Satkhira","BRRI dhan39",2015,1999,2,"Short",5.09,123
"8094",2015,"Kushtia","2015-Kushtia","BRRI dhan39",2015,1999,3,"Short",6.3,124
"8095",2015,"Kushtia","2015-Kushtia","BRRI dhan39",2015,1999,2,"Short",5.86,124
"8096",2015,"Sonagazi","2015-Sonagazi","BRRI dhan39",2015,1999,2,"Short",2.55,NA
"8097",2017,"Sonagazi","2017-Sonagazi","BRRI dhan39",2017,1999,3,"Short",6.21,121
"8098",2016,"Rajshahi","2016-Rajshahi","BRRI dhan39",2016,1999,1,"Short",5.74,118
"8099",2015,"Bhanga","2015-Bhanga","BRRI dhan39",2015,1999,2,"Short",5.99,139
"8100",2015,"Sonagazi","2015-Sonagazi","BRRI dhan39",2015,1999,3,"Short",3.53,NA
"8101",2016,"Bhanga","2016-Bhanga","BRRI dhan39",2016,1999,3,"Short",6.39,120
"8102",2016,"Barishal","2016-Barishal","BRRI dhan39",2016,1999,3,"Short",5.79,124
"8103",2016,"Cumilla","2016-Cumilla","BRRI dhan39",2016,1999,2,"Short",4.41,121
"8104",2016,"Rangpur","2016-Rangpur","BRRI dhan39",2016,1999,3,"Short",3.04,119
"8105",2017,"Kushtia","2017-Kushtia","BRRI dhan39",2017,1999,1,"Short",4.96,128
"8106",2015,"Cumilla","2015-Cumilla","BRRI dhan39",2015,1999,1,"Short",3.11,130
"8107",2015,"Satkhira","2015-Satkhira","BRRI dhan39",2015,1999,3,"Short",5.16,124
"8108",2017,"Kushtia","2017-Kushtia","BRRI dhan39",2017,1999,3,"Short",3.83,127
"8109",2016,"Barishal","2016-Barishal","BRRI dhan39",2016,1999,1,"Short",6.93,124
"8110",2015,"Cumilla","2015-Cumilla","BRRI dhan39",2015,1999,3,"Short",5.79,133
"8111",2016,"Sonagazi","2016-Sonagazi","BRRI dhan39",2016,1999,3,"Short",4.87,NA
"8112",2016,"Bhanga","2016-Bhanga","BRRI dhan39",2016,1999,1,"Short",6.97,120
"8113",2016,"Kushtia","2016-Kushtia","BRRI dhan39",2016,1999,2,"Short",5.1,118
"8114",2015,"Rangpur","2015-Rangpur","BRRI dhan39",2015,1999,1,"Short",4.1,113
"8115",2017,"Bhanga","2017-Bhanga","BRRI dhan39",2017,1999,1,"Short",3.83,114
"8116",2015,"Rajshahi","2015-Rajshahi","BRRI dhan39",2015,1999,2,"Short",5.71,120
"8117",2017,"Bhanga","2017-Bhanga","BRRI dhan39",2017,1999,3,"Short",3.73,118
"8118",2017,"Bhanga","2017-Bhanga","BRRI dhan39",2017,1999,2,"Short",3.64,118
"8119",2015,"Satkhira","2015-Satkhira","BRRI dhan39",2015,1999,1,"Short",4.78,124
"8120",2016,"Satkhira","2016-Satkhira","BRRI dhan39",2016,1999,2,"Short",5.12,124
"8121",2016,"Satkhira","2016-Satkhira","BRRI dhan39",2016,1999,1,"Short",5.16,124
"8122",2017,"Kushtia","2017-Kushtia","BRRI dhan39",2017,1999,2,"Short",3.52,127
"8123",2017,"Rajshahi","2017-Rajshahi","BRRI dhan40",2017,2003,3,"Stress",3.16,145
"8124",2017,"Barishal","2017-Barishal","BRRI dhan40",2017,2003,1,"Stress",3.86,140
"8125",2015,"Rajshahi","2015-Rajshahi","BRRI dhan40",2015,2003,1,"Stress",5.5,143
"8126",2016,"Cumilla","2016-Cumilla","BRRI dhan40",2016,2003,2,"Stress",3.99,144
"8127",2016,"Gazipur","2016-Gazipur","BRRI dhan40",2016,2003,1,"Stress",6.39,145
"8128",2017,"Satkhira","2017-Satkhira","BRRI dhan40",2017,2003,2,"Stress",4.91,139
"8129",2016,"Rangpur","2016-Rangpur","BRRI dhan40",2016,2003,3,"Stress",3.4,146
"8130",2016,"Rajshahi","2016-Rajshahi","BRRI dhan40",2016,2003,2,"Stress",5.76,145
"8131",2017,"Sonagazi","2017-Sonagazi","BRRI dhan40",2017,2003,3,"Stress",5.38,146
"8132",2017,"Rangpur","2017-Rangpur","BRRI dhan40",2017,2003,1,"Stress",4.23,140
"8133",2017,"Rajshahi","2017-Rajshahi","BRRI dhan40",2017,2003,2,"Stress",4.15,145
"8134",2016,"Rangpur","2016-Rangpur","BRRI dhan40",2016,2003,2,"Stress",3.54,146
"8135",2016,"Bhanga","2016-Bhanga","BRRI dhan40",2016,2003,1,"Stress",3.01,144
"8136",2016,"Rajshahi","2016-Rajshahi","BRRI dhan40",2016,2003,1,"Stress",7.49,145
"8137",2017,"Bhanga","2017-Bhanga","BRRI dhan40",2017,2003,3,"Stress",3.29,139
"8138",2016,"Rajshahi","2016-Rajshahi","BRRI dhan40",2016,2003,3,"Stress",5.81,145
"8139",2015,"Rangpur","2015-Rangpur","BRRI dhan40",2015,2003,2,"Stress",8,137
"8140",2015,"Satkhira","2015-Satkhira","BRRI dhan40",2015,2003,3,"Stress",5.32,142
"8141",2016,"Kushtia","2016-Kushtia","BRRI dhan40",2016,2003,2,"Stress",4.55,141
"8142",2016,"Satkhira","2016-Satkhira","BRRI dhan40",2016,2003,3,"Stress",4.48,146
"8143",2016,"Cumilla","2016-Cumilla","BRRI dhan40",2016,2003,1,"Stress",4.24,143
"8144",2015,"Rajshahi","2015-Rajshahi","BRRI dhan40",2015,2003,2,"Stress",6.87,143
"8145",2016,"Sonagazi","2016-Sonagazi","BRRI dhan40",2016,2003,3,"Stress",3.58,NA
"8146",2015,"Sonagazi","2015-Sonagazi","BRRI dhan40",2015,2003,1,"Stress",4.21,NA
"8147",2015,"Satkhira","2015-Satkhira","BRRI dhan40",2015,2003,2,"Stress",4.77,143
"8148",2017,"Rajshahi","2017-Rajshahi","BRRI dhan40",2017,2003,1,"Stress",4.5,142
"8149",2017,"Cumilla","2017-Cumilla","BRRI dhan40",2017,2003,3,"Stress",1.9,141
"8150",2015,"Rangpur","2015-Rangpur","BRRI dhan40",2015,2003,1,"Stress",6.4,137
"8151",2017,"Satkhira","2017-Satkhira","BRRI dhan40",2017,2003,3,"Stress",4.48,138
"8152",2016,"Kushtia","2016-Kushtia","BRRI dhan40",2016,2003,1,"Stress",4.55,141
"8153",2017,"Barishal","2017-Barishal","BRRI dhan40",2017,2003,3,"Stress",4.68,140
"8154",2017,"Bhanga","2017-Bhanga","BRRI dhan40",2017,2003,2,"Stress",3.56,139
"8155",2016,"Satkhira","2016-Satkhira","BRRI dhan40",2016,2003,2,"Stress",6.12,145
"8156",2015,"Sonagazi","2015-Sonagazi","BRRI dhan40",2015,2003,2,"Stress",4.76,NA
