"","Y","L","Env","tj","ri","Group","G","adjmean","se","ErrVar","w"
"6964","2017","Bhanga","2017-Bhanga",2017,1980,"Medium","BR11",3.72,0.165795155266066,0.0274880335096991,36.3794667103834
"7031","2017","Bhanga","2017-Bhanga",2017,1988,"Long","BR22",2.43666666666667,0.165795155266066,0.0274880335096991,36.3794667103834
"7128","2017","Bhanga","2017-Bhanga",2017,1988,"Long","BR23",3.03666666666667,0.165795155266066,0.0274880335096991,36.3794667103834
"7247","2017","Bhanga","2017-Bhanga",2017,1992,"Medium","BR25",4.47,0.165795155266066,0.0274880335096991,36.3794667103834
"7269","2017","Bhanga","2017-Bhanga",2017,1973,"Medium","BR3",3.33,0.165795155266066,0.0274880335096991,36.3794667103834
"7345","2017","Bhanga","2017-Bhanga",2017,1975,"Medium","BR4",2.23333333333333,0.165795155266066,0.0274880335096991,36.3794667103834
"7473","2017","Bhanga","2017-Bhanga",2017,1976,"Aromatic","BR5",3.12666666666667,0.165795155266066,0.0274880335096991,36.3794667103834
"7514","2017","Bhanga","2017-Bhanga",2017,1994,"Medium","BRRI dhan30",2.29666666666667,0.165795155266066,0.0274880335096991,36.3794667103834
"7597","2017","Bhanga","2017-Bhanga",2017,1994,"Medium","BRRI dhan31",3.29,0.165795155266066,0.0274880335096991,36.3794667103834
"7660","2017","Bhanga","2017-Bhanga",2017,1994,"Medium","BRRI dhan32",4.63666666666667,0.165795155266066,0.0274880335096991,36.3794667103834
"7737","2017","Bhanga","2017-Bhanga",2017,1997,"Short","BRRI dhan33",3.83666666666667,0.165795155266066,0.0274880335096991,36.3794667103834
"7833","2017","Bhanga","2017-Bhanga",2017,1997,"Aromatic","BRRI dhan34",2.29333333333333,0.165795155266066,0.0274880335096991,36.3794667103834
"7898","2017","Bhanga","2017-Bhanga",2017,1998,"Aromatic","BRRI dhan37",1.96666666666667,0.165795155266066,0.0274880335096991,36.3794667103834
"8037","2017","Bhanga","2017-Bhanga",2017,1998,"Aromatic","BRRI dhan38",1.99,0.165795155266066,0.0274880335096991,36.3794667103834
"8115","2017","Bhanga","2017-Bhanga",2017,1999,"Short","BRRI dhan39",3.73333333333333,0.165795155266066,0.0274880335096991,36.3794667103834
"8137","2017","Bhanga","2017-Bhanga",2017,2003,"Stress","BRRI dhan40",3.29,0.165795155266066,0.027488033509699,36.3794667103834
"8223","2017","Bhanga","2017-Bhanga",2017,2003,"Stress","BRRI dhan41",2.15,0.165795155266066,0.027488033509699,36.3794667103834
"8280","2017","Bhanga","2017-Bhanga",2017,2005,"Stress","BRRI dhan44",1.48666666666667,0.165795155266066,0.0274880335096991,36.3794667103834
"8380","2017","Bhanga","2017-Bhanga",2017,2007,"Long","BRRI dhan46",1.88333333333333,0.165795155266066,0.027488033509699,36.3794667103834
"8450","2017","Bhanga","2017-Bhanga",2017,2008,"Medium","BRRI dhan49",3.38,0.165795155266066,0.027488033509699,36.3794667103834
"8567","2017","Bhanga","2017-Bhanga",2017,2010,"Stress","BRRI dhan51",1.69666666666667,0.165795155266066,0.027488033509699,36.3794667103834
"8634","2017","Bhanga","2017-Bhanga",2017,2010,"Stress","BRRI dhan52",2.88666666666667,0.165795155266066,0.027488033509699,36.3794667103834
"8721","2017","Bhanga","2017-Bhanga",2017,2010,"Short","BRRI dhan53",3.39,0.165795155266066,0.027488033509699,36.3794667103834
"8748","2017","Bhanga","2017-Bhanga",2017,2010,"Stress","BRRI dhan54",5.05333333333333,0.165795155266066,0.027488033509699,36.3794667103834
"8858","2017","Bhanga","2017-Bhanga",2017,2011,"Stress","BRRI dhan56",3.99,0.165795155266066,0.027488033509699,36.3794667103834
"8905","2017","Bhanga","2017-Bhanga",2017,2011,"Short","BRRI dhan57",4.00333333333333,0.165795155266066,0.027488033509699,36.3794667103834
"9007","2017","Bhanga","2017-Bhanga",2017,2013,"Short","BRRI dhan62",2.53666666666667,0.165795155266066,0.027488033509699,36.3794667103834
"9095","2017","Bhanga","2017-Bhanga",2017,2015,"Short","BRRI dhan66",3.85,0.165795155266066,0.027488033509699,36.3794667103834
"9166","2017","Bhanga","2017-Bhanga",2017,2015,"Medium","BRRI dhan70",3.48666666666667,0.165795155266066,0.027488033509699,36.3794667103834
"9201","2017","Bhanga","2017-Bhanga",2017,2015,"Short","BRRI dhan71",3.64333333333333,0.165795155266066,0.027488033509699,36.3794667103834
"9255","2017","Bhanga","2017-Bhanga",2017,2015,"Medium","BRRI dhan72",3.29333333333333,0.165795155266066,0.027488033509699,36.3794667103834
"9313","2017","Bhanga","2017-Bhanga",2017,2015,"Medium","BRRI dhan73",3.78333333333333,0.165795155266066,0.027488033509699,36.3794667103834
"9368","2017","Bhanga","2017-Bhanga",2017,2015,"Short","BRRI dhan75",2.36666666666667,0.165795155266066,0.027488033509699,36.3794667103834
"9430","2017","Bhanga","2017-Bhanga",2017,2015,"Long","BRRI dhan76",2.15333333333333,0.165795155266066,0.027488033509699,36.3794667103834
"9469","2017","Bhanga","2017-Bhanga",2017,2015,"Long","BRRI dhan77",1.87666666666667,0.165795155266066,0.027488033509699,36.3794667103834
"6892","2016","Bhanga","2016-Bhanga",2016,1980,"Long","BR10",4.50333333333325,0.506509139045408,0.256551507936521,3.89785274716621
"6963","2016","Bhanga","2016-Bhanga",2016,1980,"Medium","BR11",3.72333333333333,0.506509139045409,0.256551507936521,3.8978527471662
"7037","2016","Bhanga","2016-Bhanga",2016,1988,"Long","BR22",5.85,0.506509139045409,0.256551507936521,3.8978527471662
"7127","2016","Bhanga","2016-Bhanga",2016,1988,"Long","BR23",5.19666666666667,0.506509139045409,0.256551507936521,3.8978527471662
"7244","2016","Bhanga","2016-Bhanga",2016,1992,"Medium","BR25",4.16,0.506509139045409,0.256551507936521,3.8978527471662
"7291","2016","Bhanga","2016-Bhanga",2016,1973,"Medium","BR3",5.34666666666667,0.506509139045409,0.256551507936521,3.8978527471662
"7399","2016","Bhanga","2016-Bhanga",2016,1975,"Medium","BR4",3.62666666666667,0.506509139045409,0.256551507936521,3.8978527471662
"7461","2016","Bhanga","2016-Bhanga",2016,1976,"Aromatic","BR5",2.61666666666667,0.506509139045409,0.256551507936521,3.8978527471662
"7511","2016","Bhanga","2016-Bhanga",2016,1994,"Medium","BRRI dhan30",4.26666666666667,0.506509139045409,0.256551507936521,3.8978527471662
"7580","2016","Bhanga","2016-Bhanga",2016,1994,"Medium","BRRI dhan31",3.15,0.506509139045409,0.256551507936521,3.8978527471662
"7711","2016","Bhanga","2016-Bhanga",2016,1994,"Medium","BRRI dhan32",3.85333333333333,0.506509139045409,0.256551507936521,3.8978527471662
"7773","2016","Bhanga","2016-Bhanga",2016,1997,"Short","BRRI dhan33",5.54,0.506509139045409,0.256551507936521,3.8978527471662
"7859","2016","Bhanga","2016-Bhanga",2016,1997,"Aromatic","BRRI dhan34",2.60666666666667,0.506509139045409,0.256551507936521,3.8978527471662
"7892","2016","Bhanga","2016-Bhanga",2016,1998,"Aromatic","BRRI dhan37",2.61666666666667,0.506509139045409,0.256551507936521,3.8978527471662
"8029","2016","Bhanga","2016-Bhanga",2016,1998,"Aromatic","BRRI dhan38",2.04,0.506509139045409,0.256551507936521,3.8978527471662
"8089","2016","Bhanga","2016-Bhanga",2016,1999,"Short","BRRI dhan39",6.77,0.506509139045409,0.256551507936521,3.8978527471662
"8135","2016","Bhanga","2016-Bhanga",2016,2003,"Stress","BRRI dhan40",2.74,0.506509139045409,0.256551507936521,3.8978527471662
"8236","2016","Bhanga","2016-Bhanga",2016,2003,"Stress","BRRI dhan41",2.75333333333333,0.506509139045409,0.256551507936521,3.8978527471662
"8290","2016","Bhanga","2016-Bhanga",2016,2005,"Stress","BRRI dhan44",3.60666666666667,0.506509139045409,0.256551507936521,3.8978527471662
"8398","2016","Bhanga","2016-Bhanga",2016,2007,"Long","BRRI dhan46",6.83666666666667,0.506509139045409,0.256551507936521,3.8978527471662
"8435","2016","Bhanga","2016-Bhanga",2016,2008,"Medium","BRRI dhan49",4.91666666666667,0.506509139045409,0.256551507936521,3.8978527471662
"8516","2016","Bhanga","2016-Bhanga",2016,2010,"Stress","BRRI dhan51",4.37333333333333,0.506509139045409,0.256551507936521,3.8978527471662
"8594","2016","Bhanga","2016-Bhanga",2016,2010,"Stress","BRRI dhan52",3.33,0.506509139045409,0.256551507936521,3.8978527471662
"8687","2016","Bhanga","2016-Bhanga",2016,2010,"Short","BRRI dhan53",6,0.506509139045409,0.256551507936521,3.8978527471662
"8755","2016","Bhanga","2016-Bhanga",2016,2010,"Stress","BRRI dhan54",2.79666666666667,0.506509139045409,0.256551507936521,3.8978527471662
"8845","2016","Bhanga","2016-Bhanga",2016,2011,"Stress","BRRI dhan56",6.46,0.506509139045409,0.256551507936521,3.8978527471662
"8948","2016","Bhanga","2016-Bhanga",2016,2011,"Short","BRRI dhan57",4.36333333333333,0.506509139045409,0.256551507936521,3.8978527471662
"8982","2016","Bhanga","2016-Bhanga",2016,2013,"Short","BRRI dhan62",4.29333333333333,0.506509139045409,0.256551507936521,3.8978527471662
"9090","2016","Bhanga","2016-Bhanga",2016,2015,"Short","BRRI dhan66",6.49666666666667,0.506509139045409,0.256551507936521,3.8978527471662
"9160","2016","Bhanga","2016-Bhanga",2016,2015,"Medium","BRRI dhan70",3.01,0.506509139045409,0.256551507936521,3.8978527471662
"9207","2016","Bhanga","2016-Bhanga",2016,2015,"Short","BRRI dhan71",7.07,0.506509139045409,0.256551507936521,3.8978527471662
"9247","2016","Bhanga","2016-Bhanga",2016,2015,"Medium","BRRI dhan72",3.37333333333333,0.506509139045409,0.256551507936521,3.8978527471662
"9320","2016","Bhanga","2016-Bhanga",2016,2015,"Medium","BRRI dhan73",6.22666666666667,0.506509139045409,0.256551507936521,3.8978527471662
"9352","2016","Bhanga","2016-Bhanga",2016,2015,"Short","BRRI dhan75",5.63,0.506509139045409,0.256551507936521,3.8978527471662
"9409","2016","Bhanga","2016-Bhanga",2016,2015,"Long","BRRI dhan76",3.47333333333333,0.506509139045409,0.256551507936521,3.8978527471662
"9466","2016","Bhanga","2016-Bhanga",2016,2015,"Long","BRRI dhan77",3.88333333333333,0.506509139045409,0.256551507936521,3.8978527471662
"6899","2015","Rangpur","2015-Rangpur",2015,1980,"Long","BR10",5.86666666666665,0.406729617728541,0.165428981937605,6.04489000831288
"7004","2015","Rangpur","2015-Rangpur",2015,1980,"Medium","BR11",6.53333333333334,0.406729617728541,0.165428981937605,6.04489000831287
"7036","2015","Rangpur","2015-Rangpur",2015,1988,"Long","BR22",5.03333333333333,0.406729617728541,0.165428981937605,6.04489000831287
"7110","2015","Rangpur","2015-Rangpur",2015,1988,"Long","BR23",2.16666666666667,0.406729617728541,0.165428981937605,6.04489000831287
"7188","2015","Rangpur","2015-Rangpur",2015,1992,"Medium","BR25",3.66666666666667,0.406729617728541,0.165428981937605,6.04489000831287
"7286","2015","Rangpur","2015-Rangpur",2015,1973,"Medium","BR3",4.2,0.406729617728541,0.165428981937605,6.04489000831287
"7348","2015","Rangpur","2015-Rangpur",2015,1975,"Medium","BR4",5.93333333333334,0.406729617728541,0.165428981937605,6.04489000831287
"7421","2015","Rangpur","2015-Rangpur",2015,1976,"Aromatic","BR5",3.6,0.406729617728541,0.165428981937605,6.04489000831287
"7503","2015","Rangpur","2015-Rangpur",2015,1994,"Medium","BRRI dhan30",5.21666666666667,0.406729617728541,0.165428981937605,6.04489000831287
"7627","2015","Rangpur","2015-Rangpur",2015,1994,"Medium","BRRI dhan31",4.43333333333333,0.406729617728541,0.165428981937605,6.04489000831287
"7672","2015","Rangpur","2015-Rangpur",2015,1994,"Medium","BRRI dhan32",5.03333333333333,0.406729617728541,0.165428981937605,6.04489000831287
"7739","2015","Rangpur","2015-Rangpur",2015,1997,"Short","BRRI dhan33",2.66666666666667,0.406729617728541,0.165428981937605,6.04489000831287
"7812","2015","Rangpur","2015-Rangpur",2015,1997,"Aromatic","BRRI dhan34",3.43333333333333,0.406729617728541,0.165428981937605,6.04489000831287
"7895","2015","Rangpur","2015-Rangpur",2015,1998,"Aromatic","BRRI dhan37",3.4,0.406729617728541,0.165428981937605,6.04489000831287
"8002","2015","Rangpur","2015-Rangpur",2015,1998,"Aromatic","BRRI dhan38",2.43333333333333,0.406729617728541,0.165428981937605,6.04489000831287
"8052","2015","Rangpur","2015-Rangpur",2015,1999,"Short","BRRI dhan39",3.83333333333333,0.406729617728541,0.165428981937605,6.04489000831287
"8139","2015","Rangpur","2015-Rangpur",2015,2003,"Stress","BRRI dhan40",6.8,0.406729617728541,0.165428981937605,6.04489000831287
"8206","2015","Rangpur","2015-Rangpur",2015,2003,"Stress","BRRI dhan41",4.83333333333333,0.406729617728541,0.165428981937605,6.04489000831287
"8288","2015","Rangpur","2015-Rangpur",2015,2005,"Stress","BRRI dhan44",5.33333333333333,0.406729617728541,0.165428981937605,6.04489000831287
"8374","2015","Rangpur","2015-Rangpur",2015,2007,"Long","BRRI dhan46",4.13333333333333,0.406729617728541,0.165428981937605,6.04489000831287
"8467","2015","Rangpur","2015-Rangpur",2015,2008,"Medium","BRRI dhan49",4.7,0.406729617728541,0.165428981937605,6.04489000831287
"8553","2015","Rangpur","2015-Rangpur",2015,2010,"Stress","BRRI dhan51",7.06666666666667,0.406729617728541,0.165428981937605,6.04489000831287
"8602","2015","Rangpur","2015-Rangpur",2015,2010,"Stress","BRRI dhan52",5.76666666666667,0.406729617728541,0.165428981937605,6.04489000831287
"8673","2015","Rangpur","2015-Rangpur",2015,2010,"Short","BRRI dhan53",3.96666666666667,0.406729617728541,0.165428981937605,6.04489000831287
"8768","2015","Rangpur","2015-Rangpur",2015,2010,"Stress","BRRI dhan54",5.8,0.406729617728541,0.165428981937605,6.04489000831287
"8844","2015","Rangpur","2015-Rangpur",2015,2011,"Stress","BRRI dhan56",5,0.406729617728541,0.165428981937605,6.04489000831287
"8910","2015","Rangpur","2015-Rangpur",2015,2011,"Short","BRRI dhan57",3.13333333333333,0.406729617728541,0.165428981937605,6.04489000831287
"8984","2015","Rangpur","2015-Rangpur",2015,2013,"Short","BRRI dhan62",4.86666666666667,0.406729617728541,0.165428981937605,6.04489000831287
"9057","2015","Rangpur","2015-Rangpur",2015,2015,"Short","BRRI dhan66",4.6,0.406729617728541,0.165428981937605,6.04489000831287
"6902","2015","Rajshahi","2015-Rajshahi",2015,1980,"Long","BR10",6.43333333333337,0.272724024503378,0.0743783935413189,13.444764700981
"6996","2015","Rajshahi","2015-Rajshahi",2015,1980,"Medium","BR11",6.51,0.272724024503378,0.0743783935413191,13.444764700981
"7039","2015","Rajshahi","2015-Rajshahi",2015,1988,"Long","BR22",5.18666666666667,0.272724024503378,0.0743783935413191,13.444764700981
"7122","2015","Rajshahi","2015-Rajshahi",2015,1988,"Long","BR23",4.45333333333334,0.272724024503378,0.0743783935413191,13.444764700981
"7215","2015","Rajshahi","2015-Rajshahi",2015,1992,"Medium","BR25",5.91666666666667,0.272724024503378,0.0743783935413191,13.444764700981
"7287","2015","Rajshahi","2015-Rajshahi",2015,1973,"Medium","BR3",4.09333333333334,0.272724024503378,0.0743783935413191,13.444764700981
"7356","2015","Rajshahi","2015-Rajshahi",2015,1975,"Medium","BR4",4.01333333333334,0.272724024503378,0.0743783935413191,13.444764700981
"7434","2015","Rajshahi","2015-Rajshahi",2015,1976,"Aromatic","BR5",3.43666666666667,0.272724024503378,0.0743783935413191,13.444764700981
"7504","2015","Rajshahi","2015-Rajshahi",2015,1994,"Medium","BRRI dhan30",5.94333333333334,0.272724024503378,0.0743783935413191,13.444764700981
"7592","2015","Rajshahi","2015-Rajshahi",2015,1994,"Medium","BRRI dhan31",4.88333333333333,0.272724024503378,0.0743783935413191,13.444764700981
"7665","2015","Rajshahi","2015-Rajshahi",2015,1994,"Medium","BRRI dhan32",6.11333333333334,0.272724024503378,0.0743783935413191,13.444764700981
"7756","2015","Rajshahi","2015-Rajshahi",2015,1997,"Short","BRRI dhan33",5.24333333333333,0.272724024503378,0.0743783935413191,13.444764700981
"7848","2015","Rajshahi","2015-Rajshahi",2015,1997,"Aromatic","BRRI dhan34",2.60666666666667,0.272724024503378,0.0743783935413191,13.444764700981
"7911","2015","Rajshahi","2015-Rajshahi",2015,1998,"Aromatic","BRRI dhan37",3.72,0.272724024503378,0.0743783935413191,13.444764700981
"7967","2015","Rajshahi","2015-Rajshahi",2015,1998,"Aromatic","BRRI dhan38",3.02333333333333,0.272724024503378,0.0743783935413191,13.444764700981
"8059","2015","Rajshahi","2015-Rajshahi",2015,1999,"Short","BRRI dhan39",5.78,0.272724024503378,0.0743783935413191,13.444764700981
"8125","2015","Rajshahi","2015-Rajshahi",2015,2003,"Stress","BRRI dhan40",5.84,0.272724024503378,0.0743783935413191,13.444764700981
"8225","2015","Rajshahi","2015-Rajshahi",2015,2003,"Stress","BRRI dhan41",3.60333333333333,0.272724024503378,0.0743783935413191,13.444764700981
"8323","2015","Rajshahi","2015-Rajshahi",2015,2005,"Stress","BRRI dhan44",4.33333333333333,0.272724024503378,0.0743783935413191,13.444764700981
"8399","2015","Rajshahi","2015-Rajshahi",2015,2007,"Long","BRRI dhan46",4.51333333333333,0.272724024503378,0.0743783935413191,13.444764700981
"8436","2015","Rajshahi","2015-Rajshahi",2015,2008,"Medium","BRRI dhan49",5.70333333333333,0.272724024503378,0.0743783935413191,13.444764700981
"8520","2015","Rajshahi","2015-Rajshahi",2015,2010,"Stress","BRRI dhan51",5.05,0.272724024503378,0.0743783935413191,13.444764700981
"8599","2015","Rajshahi","2015-Rajshahi",2015,2010,"Stress","BRRI dhan52",5.78666666666667,0.272724024503378,0.0743783935413191,13.444764700981
"8718","2015","Rajshahi","2015-Rajshahi",2015,2010,"Short","BRRI dhan53",5.28333333333333,0.272724024503378,0.074378393541319,13.444764700981
"8761","2015","Rajshahi","2015-Rajshahi",2015,2010,"Stress","BRRI dhan54",5.03333333333333,0.272724024503378,0.0743783935413191,13.444764700981
"8834","2015","Rajshahi","2015-Rajshahi",2015,2011,"Stress","BRRI dhan56",4.86333333333333,0.272724024503378,0.0743783935413191,13.444764700981
"8907","2015","Rajshahi","2015-Rajshahi",2015,2011,"Short","BRRI dhan57",4.24,0.272724024503378,0.0743783935413191,13.444764700981
"8994","2015","Rajshahi","2015-Rajshahi",2015,2013,"Short","BRRI dhan62",5.53,0.272724024503378,0.074378393541319,13.444764700981
"9082","2015","Rajshahi","2015-Rajshahi",2015,2015,"Short","BRRI dhan66",4.51333333333333,0.272724024503378,0.0743783935413191,13.444764700981
"6908","2015","Sonagazi","2015-Sonagazi",2015,1980,"Long","BR10",4.07333333333335,0.628601849042455,0.395140284619593,2.53074677253602
"6977","2015","Sonagazi","2015-Sonagazi",2015,1980,"Medium","BR11",3.25333333333333,0.628601849042455,0.395140284619594,2.53074677253602
"7080","2015","Sonagazi","2015-Sonagazi",2015,1988,"Long","BR22",3.62333333333333,0.628601849042455,0.395140284619594,2.53074677253602
"7148","2015","Sonagazi","2015-Sonagazi",2015,1988,"Long","BR23",4.98333333333333,0.628601849042455,0.395140284619594,2.53074677253602
"7203","2015","Sonagazi","2015-Sonagazi",2015,1992,"Medium","BR25",3.47666666666667,0.628601849042455,0.395140284619594,2.53074677253602
"7270","2015","Sonagazi","2015-Sonagazi",2015,1973,"Medium","BR3",3.44,0.628601849042456,0.395140284619594,2.53074677253601
"7368","2015","Sonagazi","2015-Sonagazi",2015,1975,"Medium","BR4",4.39333333333333,0.628601849042455,0.395140284619594,2.53074677253602
"7438","2015","Sonagazi","2015-Sonagazi",2015,1976,"Aromatic","BR5",5.12,0.628601849042456,0.395140284619594,2.53074677253601
"7499","2015","Sonagazi","2015-Sonagazi",2015,1994,"Medium","BRRI dhan30",3.92,0.628601849042456,0.395140284619594,2.53074677253601
"7601","2015","Sonagazi","2015-Sonagazi",2015,1994,"Medium","BRRI dhan31",3.24,0.628601849042455,0.395140284619594,2.53074677253602
"7678","2015","Sonagazi","2015-Sonagazi",2015,1994,"Medium","BRRI dhan32",4.81,0.628601849042455,0.395140284619594,2.53074677253602
"7760","2015","Sonagazi","2015-Sonagazi",2015,1997,"Short","BRRI dhan33",3.37666666666667,0.628601849042455,0.395140284619594,2.53074677253602
"7846","2015","Sonagazi","2015-Sonagazi",2015,1997,"Aromatic","BRRI dhan34",4.08,0.628601849042455,0.395140284619594,2.53074677253602
"7897","2015","Sonagazi","2015-Sonagazi",2015,1998,"Aromatic","BRRI dhan37",5.08,0.628601849042455,0.395140284619594,2.53074677253602
"7975","2015","Sonagazi","2015-Sonagazi",2015,1998,"Aromatic","BRRI dhan38",3.78666666666667,0.628601849042455,0.395140284619594,2.53074677253602
"8049","2015","Sonagazi","2015-Sonagazi",2015,1999,"Short","BRRI dhan39",3.28,0.628601849042455,0.395140284619594,2.53074677253602
"8146","2015","Sonagazi","2015-Sonagazi",2015,2003,"Stress","BRRI dhan40",5.48,0.628601849042455,0.395140284619594,2.53074677253602
"8234","2015","Sonagazi","2015-Sonagazi",2015,2003,"Stress","BRRI dhan41",4.23,0.628601849042455,0.395140284619594,2.53074677253602
"8315","2015","Sonagazi","2015-Sonagazi",2015,2005,"Stress","BRRI dhan44",4.32666666666667,0.628601849042455,0.395140284619594,2.53074677253602
"8360","2015","Sonagazi","2015-Sonagazi",2015,2007,"Long","BRRI dhan46",4.36,0.628601849042455,0.395140284619594,2.53074677253602
"8438","2015","Sonagazi","2015-Sonagazi",2015,2008,"Medium","BRRI dhan49",3.71666666666667,0.628601849042455,0.395140284619594,2.53074677253602
"8519","2015","Sonagazi","2015-Sonagazi",2015,2010,"Stress","BRRI dhan51",4.33,0.628601849042455,0.395140284619594,2.53074677253602
"8598","2015","Sonagazi","2015-Sonagazi",2015,2010,"Stress","BRRI dhan52",4.40333333333333,0.628601849042455,0.395140284619594,2.53074677253602
"8691","2015","Sonagazi","2015-Sonagazi",2015,2010,"Short","BRRI dhan53",3.1,0.628601849042455,0.395140284619594,2.53074677253602
"8764","2015","Sonagazi","2015-Sonagazi",2015,2010,"Stress","BRRI dhan54",3.84666666666667,0.628601849042455,0.395140284619594,2.53074677253602
"8840","2015","Sonagazi","2015-Sonagazi",2015,2011,"Stress","BRRI dhan56",3.59333333333333,0.628601849042455,0.395140284619594,2.53074677253602
"8903","2015","Sonagazi","2015-Sonagazi",2015,2011,"Short","BRRI dhan57",2.37333333333333,0.628601849042455,0.395140284619594,2.53074677253602
"9009","2015","Sonagazi","2015-Sonagazi",2015,2013,"Short","BRRI dhan62",4.46333333333333,0.628601849042455,0.395140284619594,2.53074677253602
"9126","2015","Sonagazi","2015-Sonagazi",2015,2015,"Short","BRRI dhan66",3.52333333333333,0.628601849042455,0.395140284619594,2.53074677253602
"6909","2015","Cumilla","2015-Cumilla",2015,1980,"Long","BR10",5.44666666666665,0.408597883538823,0.166952230432406,5.98973728838485
"6953","2015","Cumilla","2015-Cumilla",2015,1980,"Medium","BR11",5.3,0.408597883538823,0.166952230432406,5.98973728838484
"7071","2015","Cumilla","2015-Cumilla",2015,1988,"Long","BR22",5.72,0.408597883538823,0.166952230432406,5.98973728838484
"7172","2015","Cumilla","2015-Cumilla",2015,1988,"Long","BR23",5.65333333333334,0.408597883538823,0.166952230432406,5.98973728838484
"7201","2015","Cumilla","2015-Cumilla",2015,1992,"Medium","BR25",3.56333333333333,0.408597883538823,0.166952230432406,5.98973728838484
"7273","2015","Cumilla","2015-Cumilla",2015,1973,"Medium","BR3",4.67,0.408597883538824,0.166952230432406,5.98973728838484
"7386","2015","Cumilla","2015-Cumilla",2015,1975,"Medium","BR4",5.07666666666667,0.408597883538823,0.166952230432406,5.98973728838484
"7446","2015","Cumilla","2015-Cumilla",2015,1976,"Aromatic","BR5",3.72,0.408597883538824,0.166952230432406,5.98973728838484
"7536","2015","Cumilla","2015-Cumilla",2015,1994,"Medium","BRRI dhan30",5.26666666666667,0.408597883538824,0.166952230432406,5.98973728838484
"7622","2015","Cumilla","2015-Cumilla",2015,1994,"Medium","BRRI dhan31",5.5,0.408597883538823,0.166952230432406,5.98973728838484
"7670","2015","Cumilla","2015-Cumilla",2015,1994,"Medium","BRRI dhan32",6.09,0.408597883538823,0.166952230432406,5.98973728838484
"7774","2015","Cumilla","2015-Cumilla",2015,1997,"Short","BRRI dhan33",4.21666666666667,0.408597883538823,0.166952230432406,5.98973728838484
"7813","2015","Cumilla","2015-Cumilla",2015,1997,"Aromatic","BRRI dhan34",2.73333333333334,0.408597883538823,0.166952230432406,5.98973728838484
"7947","2015","Cumilla","2015-Cumilla",2015,1998,"Aromatic","BRRI dhan37",3.15666666666667,0.408597883538823,0.166952230432406,5.98973728838484
"7982","2015","Cumilla","2015-Cumilla",2015,1998,"Aromatic","BRRI dhan38",3.99,0.408597883538823,0.166952230432406,5.98973728838484
"8087","2015","Cumilla","2015-Cumilla",2015,1999,"Short","BRRI dhan39",4.55666666666667,0.408597883538823,0.166952230432406,5.98973728838484
"8160","2015","Cumilla","2015-Cumilla",2015,2003,"Stress","BRRI dhan40",4.42,0.408597883538823,0.166952230432406,5.98973728838484
"8216","2015","Cumilla","2015-Cumilla",2015,2003,"Stress","BRRI dhan41",3.78666666666667,0.408597883538823,0.166952230432406,5.98973728838484
"8308","2015","Cumilla","2015-Cumilla",2015,2005,"Stress","BRRI dhan44",4.74666666666667,0.408597883538823,0.166952230432406,5.98973728838484
"8373","2015","Cumilla","2015-Cumilla",2015,2007,"Long","BRRI dhan46",5.31666666666667,0.408597883538823,0.166952230432406,5.98973728838484
"8437","2015","Cumilla","2015-Cumilla",2015,2008,"Medium","BRRI dhan49",4.66333333333333,0.408597883538823,0.166952230432406,5.98973728838484
"8514","2015","Cumilla","2015-Cumilla",2015,2010,"Stress","BRRI dhan51",4.05,0.408597883538823,0.166952230432406,5.98973728838484
"8626","2015","Cumilla","2015-Cumilla",2015,2010,"Stress","BRRI dhan52",5.20333333333333,0.408597883538823,0.166952230432406,5.98973728838484
"8669","2015","Cumilla","2015-Cumilla",2015,2010,"Short","BRRI dhan53",5.53333333333333,0.408597883538823,0.166952230432406,5.98973728838484
"8752","2015","Cumilla","2015-Cumilla",2015,2010,"Stress","BRRI dhan54",3.56333333333333,0.408597883538823,0.166952230432406,5.98973728838484
"8842","2015","Cumilla","2015-Cumilla",2015,2011,"Stress","BRRI dhan56",4.96666666666667,0.408597883538823,0.166952230432406,5.98973728838484
"8942","2015","Cumilla","2015-Cumilla",2015,2011,"Short","BRRI dhan57",1.70333333333333,0.408597883538823,0.166952230432406,5.98973728838484
"8987","2015","Cumilla","2015-Cumilla",2015,2013,"Short","BRRI dhan62",2.6,0.408597883538823,0.166952230432406,5.98973728838484
"9076","2015","Cumilla","2015-Cumilla",2015,2015,"Short","BRRI dhan66",4.93333333333333,0.408597883538823,0.166952230432406,5.98973728838484
"6911","2015","Satkhira","2015-Satkhira",2015,1980,"Long","BR10",5.46999999999994,0.277247175222023,0.076865996168591,13.0096538111168
"7015","2015","Satkhira","2015-Satkhira",2015,1980,"Medium","BR11",6.22666666666667,0.277247175222023,0.0768659961685911,13.0096538111168
"7048","2015","Satkhira","2015-Satkhira",2015,1988,"Long","BR22",3.65666666666667,0.277247175222023,0.0768659961685911,13.0096538111168
"7123","2015","Satkhira","2015-Satkhira",2015,1988,"Long","BR23",4.30333333333333,0.277247175222023,0.0768659961685911,13.0096538111168
"7200","2015","Satkhira","2015-Satkhira",2015,1992,"Medium","BR25",2.87333333333333,0.277247175222023,0.0768659961685911,13.0096538111168
"7285","2015","Satkhira","2015-Satkhira",2015,1973,"Medium","BR3",4.99,0.277247175222023,0.0768659961685911,13.0096538111168
"7358","2015","Satkhira","2015-Satkhira",2015,1975,"Medium","BR4",5.41333333333333,0.277247175222023,0.0768659961685911,13.0096538111168
