Year,Station,Variety,Category,Rep,Yield,GD
2015-16,Kushtia,BRRI dhan60,Short,1,6.99,151
2015-16,Gazipur,BRRI dhan61,Medium,1,6.79,151
2015-16,Gazipur,BRRI dhan61,Medium,2,7.23,151
2015-16,Gazipur,BRRI dhan61,Medium,3,7.1,151
2017-18,Bhanga,BRRI dhan61,Medium,1,5.04,151
2017-18,Satkhira,BRRI dhan61,Medium,1,5.63,151
2015-16,Rangpur,BRRI dhan63,Short,2,5.3,151
2015-16,Rangpur,BRRI dhan63,Short,3,4.47,151
2016-17,Rajshahi,BRRI dhan63,Short,2,4.61,151
2017-18,Barishal,BRRI dhan63,Short,3,4.65,151
2017-18,Rajshahi,BRRI dhan63,Short,3,5.44,151
2017-18,Satkhira,BRRI dhan63,Short,1,6.3,151
2015-16,Gazipur,BRRI dhan64,Medium,1,4.74,151
2015-16,Gazipur,BRRI dhan64,Medium,2,6.39,151
2015-16,Gazipur,BRRI dhan64,Medium,3,5.83,151
2016-17,Kushtia,BRRI dhan64,Medium,3,6.31,151
2016-17,Habiganj,BRRI dhan64,Medium,3,3.01,151
2017-18,Bhanga,BRRI dhan64,Medium,2,5.02,151
2017-18,Satkhira,BRRI dhan64,Medium,1,6.47,151
2015-16,Rangpur,BRRI dhan67,Short,2,5.82,151
2016-17,Kushtia,BRRI dhan67,Short,3,7.08,151
2015-16,Bhanga,BRRI dhan68,Medium,1,5.42,151
2015-16,Bhanga,BRRI dhan68,Medium,2,5.61,151
2015-16,Bhanga,BRRI dhan68,Medium,3,6.66,151
2016-17,Kushtia,BRRI dhan68,Medium,1,6.73,151
2017-18,Barishal,BRRI dhan68,Medium,3,4.96,151
2016-17,Cumilla,BRRI dhan69,Medium,3,8.19,151
2016-17,Satkhira,BRRI dhan69,Medium,1,7.87,151
2016-17,Habiganj,BRRI dhan69,Medium,1,3.56,151
2016-17,Habiganj,BRRI dhan69,Medium,2,3.94,151
2016-17,Habiganj,BRRI dhan69,Medium,3,3.31,151
2017-18,Barishal,BRRI dhan69,Medium,2,4.8,151
2017-18,Barishal,BRRI dhan69,Medium,3,4.26,151
2017-18,Kushtia,BRRI dhan69,Medium,2,7.4,151
2016-17,Habiganj,BRRI dhan74,Medium,3,3.81,151
2017-18,Cumilla,BRRI dhan74,Medium,2,5.86,151
2015-16,Gazipur,BR1,Medium,1,5.87,152
2015-16,Gazipur,BR1,Medium,2,6.06,152
2015-16,Gazipur,BR1,Medium,3,5.73,152
2016-17,Habiganj,BR1,Medium,1,3.16,152
2017-18,Rajshahi,BR1,Medium,2,5.02,152
2015-16,Bhanga,BR12,Long,1,6.68,152
2015-16,Bhanga,BR12,Long,2,6.31,152
2015-16,Bhanga,BR12,Long,3,5.84,152
2016-17,Satkhira,BR12,Long,3,6.05,152
2015-16,Habiganj,BR14,Long,2,5,152
2015-16,Habiganj,BR14,Long,3,5.2,152
2016-17,Barishal,BR14,Long,2,5.67,152
2016-17,Barishal,BR14,Long,3,7.17,152
2016-17,Kushtia,BR14,Long,2,7.18,152
2015-16,Gazipur,BR15,Long,1,5.44,152
2015-16,Gazipur,BR15,Long,2,5.82,152
2015-16,Gazipur,BR15,Long,3,5.65,152
2015-16,Gazipur,BR16,Long,1,6.61,152
2015-16,Gazipur,BR16,Long,2,6.82,152
2015-16,Gazipur,BR16,Long,3,7.18,152
2015-16,Bhanga,BR17,Medium,1,6.12,152
2015-16,Rangpur,BR17,Medium,1,4.77,152
2015-16,Rangpur,BR17,Medium,3,5.64,152
2016-17,Cumilla,BR17,Medium,2,7.76,152
2015-16,Cumilla,BR18,Long,1,4,152
2015-16,Cumilla,BR18,Long,2,4.73,152
2015-16,Cumilla,BR18,Long,3,4.41,152
2017-18,Satkhira,BR18,Long,1,6.15,152
2015-16,Gazipur,BR19,Long,1,4.85,152
2015-16,Gazipur,BR19,Long,2,5.76,152
2015-16,Gazipur,BR19,Long,3,4.83,152
2015-16,Habiganj,BR2,Long,1,5.8,152
2015-16,Habiganj,BR2,Long,2,6.3,152
2016-17,Habiganj,BR2,Long,1,3.27,152
2016-17,Bhanga,BR26,Short,2,4.8,152
2016-17,Rangpur,BR26,Short,3,4.28,152
2017-18,Rangpur,BR26,Short,3,4.91,152
2015-16,Bhanga,BR3,Long,2,7.82,152
2016-17,Bhanga,BR6,Short,2,6.06,152
2017-18,Gazipur,BR6,Short,1,6.35,152
2017-18,Gazipur,BR6,Short,2,5.89,152
2017-18,Gazipur,BR6,Short,3,7.55,152
2017-18,Kushtia,BR6,Short,3,4.76,152
2017-18,Habiganj,BR6,Short,1,5.77,152
2017-18,Habiganj,BR6,Short,2,5.76,152
2017-18,Habiganj,BR6,Short,3,5.89,152
2015-16,Bhanga,BR7,Medium,1,6.86,152
2015-16,Bhanga,BR7,Medium,2,8.24,152
2015-16,Bhanga,BR7,Medium,3,8.32,152
2017-18,Habiganj,BR7,Medium,3,5.15,152
2015-16,Bhanga,BR8,Long,1,6.32,152
2015-16,Bhanga,BR8,Long,2,8.66,152
2015-16,Bhanga,BR8,Long,3,7.63,152
2015-16,Habiganj,BR8,Long,1,5.6,152
2016-17,Habiganj,BR8,Long,1,3.6,152
2015-16,Habiganj,BR9,Medium,3,6.3,152
2016-17,Barishal,BR9,Medium,1,5.76,152
2016-17,Barishal,BR9,Medium,2,5.02,152
2016-17,Cumilla,BR9,Medium,2,6.73,152
2016-17,Satkhira,BR9,Medium,1,7,152
2017-18,Rangpur,BRRI dhan28,Short,2,5.15,152
2017-18,Rangpur,BRRI dhan28,Short,3,5.34,152
2017-18,Satkhira,BRRI dhan28,Short,1,6.89,152
2016-17,Rangpur,BRRI dhan28,Short,1,5.13,152
2016-17,Barishal,BRRI dhan29,Long,1,7.61,152
2016-17,Habiganj,BRRI dhan29,Long,3,3.71,152
2015-16,Bhanga,BRRI dhan35,Medium,1,6.76,152
2015-16,Bhanga,BRRI dhan35,Medium,2,5.87,152
2015-16,Bhanga,BRRI dhan35,Medium,3,6.65,152
2015-16,Cumilla,BRRI dhan35,Medium,1,4.61,152
2015-16,Cumilla,BRRI dhan35,Medium,2,5.88,152
2015-16,Cumilla,BRRI dhan35,Medium,3,5.03,152
2016-17,Habiganj,BRRI dhan35,Medium,2,3.94,152
2017-18,Habiganj,BRRI dhan35,Medium,2,5.35,152
2016-17,Gazipur,BRRI dhan36,Short,1,4.73,152
2016-17,Gazipur,BRRI dhan36,Short,2,5.22,152
2016-17,Gazipur,BRRI dhan36,Short,3,5.37,152
2016-17,Kushtia,BRRI dhan47,Short,3,6.77,152
2016-17,Habiganj,BRRI dhan47,Short,3,3.01,152
2017-18,Habiganj,BRRI dhan47,Short,2,6.43,152
2015-16,Rajshahi,BRRI dhan50,Medium,1,6,152
2015-16,Rajshahi,BRRI dhan50,Medium,2,5.82,152
2015-16,Rajshahi,BRRI dhan50,Medium,3,5.61,152
2016-17,Barishal,BRRI dhan50,Medium,2,6.26,152
2016-17,Cumilla,BRRI dhan50,Medium,1,5.9,152
2016-17,Rajshahi,BRRI dhan50,Medium,1,6.26,152
2016-17,Rajshahi,BRRI dhan50,Medium,2,5.3,152
2016-17,Rajshahi,BRRI dhan50,Medium,3,4.95,152
2016-17,Habiganj,BRRI dhan50,Medium,1,3.46,152
2017-18,Bhanga,BRRI dhan50,Medium,1,5.98,152
2017-18,Bhanga,BRRI dhan50,Medium,2,6.08,152
2017-18,Rajshahi,BRRI dhan50,Medium,1,4.58,152
2017-18,Rajshahi,BRRI dhan50,Medium,3,3.93,152
2015-16,Bhanga,BRRI dhan55,Short,1,5.91,152
2016-17,Cumilla,BRRI dhan55,Short,3,8.03,152
2017-18,Cumilla,BRRI dhan55,Short,1,7.23,152
2017-18,Kushtia,BRRI dhan55,Short,2,7.06,152
2015-16,Habiganj,BRRI dhan58,Medium,1,7.1,152
2015-16,Habiganj,BRRI dhan58,Medium,2,6.8,152
2016-17,Barishal,BRRI dhan58,Medium,1,7.63,152
2016-17,Cumilla,BRRI dhan58,Medium,2,8.18,152
2016-17,Habiganj,BRRI dhan58,Medium,1,3.28,152
2016-17,Habiganj,BRRI dhan58,Medium,2,3.94,152
2016-17,Habiganj,BRRI dhan58,Medium,3,3.28,152
2017-18,Kushtia,BRRI dhan58,Medium,3,7.16,152
2017-18,Habiganj,BRRI dhan58,Medium,3,6.31,152
2015-16,Bhanga,BRRI dhan59,Medium,1,6.58,152
2015-16,Bhanga,BRRI dhan59,Medium,2,7.79,152
2015-16,Bhanga,BRRI dhan59,Medium,3,5.81,152
2015-16,Gazipur,BRRI dhan59,Medium,1,7.11,152
2015-16,Gazipur,BRRI dhan59,Medium,2,6.7,152
2015-16,Gazipur,BRRI dhan59,Medium,3,5.76,152
2015-16,Habiganj,BRRI dhan59,Medium,3,5.3,152
2016-17,Rangpur,BRRI dhan59,Medium,3,4.53,152
2016-17,Habiganj,BRRI dhan59,Medium,3,3.21,152
2017-18,Habiganj,BRRI dhan59,Medium,3,5.77,152
2015-16,Rajshahi,BRRI dhan60,Short,1,6.19,152
2015-16,Rajshahi,BRRI dhan60,Short,2,6.13,152
2015-16,Rajshahi,BRRI dhan60,Short,3,5.97,152
2016-17,Bhanga,BRRI dhan60,Short,3,4.25,152
2016-17,Gazipur,BRRI dhan60,Short,1,6.67,152
2016-17,Gazipur,BRRI dhan60,Short,2,5.45,152
2016-17,Gazipur,BRRI dhan60,Short,3,5.62,152
2016-17,Rajshahi,BRRI dhan60,Short,1,6.02,152
2016-17,Habiganj,BRRI dhan60,Short,3,3.11,152
2017-18,Habiganj,BRRI dhan60,Short,3,4.95,152
2015-16,Rangpur,BRRI dhan61,Medium,2,5.12,152
2017-18,Kushtia,BRRI dhan61,Medium,1,6.69,152
2015-16,Rajshahi,BRRI dhan63,Short,1,6.15,152
2016-17,Rajshahi,BRRI dhan63,Short,1,6.13,152
2017-18,Cumilla,BRRI dhan63,Short,2,6.8,152
2016-17,Bhanga,BRRI dhan64,Medium,1,6.01,152
2016-17,Bhanga,BRRI dhan64,Medium,2,6.11,152
2016-17,Cumilla,BRRI dhan64,Medium,2,6.15,152
2016-17,Gazipur,BRRI dhan64,Medium,1,4.4,152
2016-17,Gazipur,BRRI dhan64,Medium,2,3.64,152
2016-17,Gazipur,BRRI dhan64,Medium,3,4.13,152
2016-17,Kushtia,BRRI dhan64,Medium,2,7.42,152
2017-18,Bhanga,BRRI dhan64,Medium,3,6.62,152
2017-18,Habiganj,BRRI dhan64,Medium,3,5.93,152
2015-16,Rangpur,BRRI dhan67,Short,1,5.51,152
2017-18,Cumilla,BRRI dhan67,Short,1,6.4,152
2015-16,Gazipur,BRRI dhan68,Medium,1,7.23,152
2015-16,Gazipur,BRRI dhan68,Medium,2,6.82,152
2015-16,Gazipur,BRRI dhan68,Medium,3,4.89,152
2016-17,Bhanga,BRRI dhan68,Medium,2,6.23,152
2016-17,Habiganj,BRRI dhan68,Medium,1,3.96,152
2016-17,Habiganj,BRRI dhan68,Medium,2,3.64,152
2017-18,Kushtia,BRRI dhan68,Medium,2,6.73,152
2015-16,Bhanga,BRRI dhan69,Medium,2,7.32,152
2015-16,Bhanga,BRRI dhan69,Medium,3,8.11,152
2017-18,Bhanga,BRRI dhan69,Medium,3,6.74,152
2017-18,Kushtia,BRRI dhan69,Medium,3,7.66,152
2017-18,Habiganj,BRRI dhan69,Medium,1,5.07,152
2017-18,Habiganj,BRRI dhan69,Medium,2,6.01,152
2017-18,Habiganj,BRRI dhan69,Medium,3,5.54,152
2016-17,Bhanga,BRRI dhan74,Medium,1,6.32,152
2017-18,Gazipur,BRRI dhan74,Medium,1,6.25,152
2017-18,Gazipur,BRRI dhan74,Medium,2,6.8,152
2017-18,Gazipur,BRRI dhan74,Medium,3,6.17,152
2016-17,Habiganj,BR1,Medium,3,3.21,153
2017-18,Barishal,BR1,Medium,1,4.64,153
2017-18,Barishal,BR1,Medium,2,4.94,153
2017-18,Rajshahi,BR1,Medium,1,5.57,153
2017-18,Rajshahi,BR1,Medium,3,4.95,153
2016-17,Habiganj,BR12,Long,1,3.29,153
2016-17,Habiganj,BR12,Long,2,3.8,153
2017-18,Cumilla,BR14,Long,1,6.22,153
2017-18,Cumilla,BR14,Long,3,5.46,153
2017-18,Kushtia,BR14,Long,1,6.08,153
2017-18,Sonagazi,BR14,Long,1,3.39,153
2017-18,Sonagazi,BR14,Long,2,3.44,153
2017-18,Sonagazi,BR14,Long,3,3.79,153
2016-17,Satkhira,BR16,Long,2,7.52,153
2015-16,Kushtia,BR17,Medium,2,6.47,153
2017-18,Bhanga,BR17,Medium,2,4.52,153
2015-16,Bhanga,BR18,Long,1,6.77,153
2015-16,Bhanga,BR18,Long,2,6.88,153
2015-16,Kushtia,BR18,Long,1,6.18,153
2015-16,Kushtia,BR19,Long,1,6.54,153
2015-16,Kushtia,BR19,Long,2,5.53,153
2016-17,Kushtia,BR2,Long,1,5.63,153
2016-17,Kushtia,BR2,Long,2,6.58,153
2017-18,Cumilla,BR2,Long,3,5.38,153
2017-18,Sonagazi,BR2,Long,1,4.41,153
2017-18,Sonagazi,BR2,Long,2,4.63,153
2017-18,Sonagazi,BR2,Long,3,4.41,153
2016-17,Rangpur,BR26,Short,1,2.91,153
2017-18,Rangpur,BR26,Short,2,5.22,153
2017-18,Satkhira,BR26,Short,1,4.84,153
2015-16,Cumilla,BR3,Long,1,5.93,153
2015-16,Cumilla,BR3,Long,2,7.29,153
2015-16,Cumilla,BR3,Long,3,6.64,153
2017-18,Cumilla,BR6,Short,3,5.48,153
2015-16,Kushtia,BR7,Medium,1,6.27,153
2015-16,Kushtia,BR7,Medium,3,5.53,153
2016-17,Habiganj,BR7,Medium,1,3.3,153
2016-17,Habiganj,BR7,Medium,2,3.91,153
2016-17,Satkhira,BR8,Long,1,7.11,153
2016-17,Satkhira,BR8,Long,3,6.84,153
2017-18,Sonagazi,BR8,Long,1,4.49,153
2017-18,Sonagazi,BR8,Long,2,4.29,153
2017-18,Sonagazi,BR8,Long,3,4.92,153
2016-17,Cumilla,BR9,Medium,1,6.45,153
2016-17,Cumilla,BR9,Medium,3,6.32,153
2016-17,Habiganj,BR9,Medium,1,3.6,153
2016-17,Habiganj,BR9,Medium,2,3.87,153
2017-18,Rangpur,BRRI dhan28,Short,1,5.65,153
2017-18,Sonagazi,BRRI dhan29,Long,1,7.11,153
2017-18,Sonagazi,BRRI dhan29,Long,2,6.69,153
2017-18,Sonagazi,BRRI dhan29,Long,3,6.93,153
2016-17,Rajshahi,BRRI dhan35,Medium,2,6.21,153
2016-17,Satkhira,BRRI dhan35,Medium,2,7.07,153
2017-18,Bhanga,BRRI dhan35,Medium,2,5.43,153
2017-18,Rajshahi,BRRI dhan35,Medium,1,4,153
2017-18,Rajshahi,BRRI dhan35,Medium,2,3.84,153
2017-18,Rajshahi,BRRI dhan35,Medium,3,4.7,153
2016-17,Cumilla,BRRI dhan47,Short,1,5.86,153
2017-18,Cumilla,BRRI dhan47,Short,2,6.37,153
2016-17,Cumilla,BRRI dhan50,Medium,2,6.15,153
2016-17,Cumilla,BRRI dhan50,Medium,3,6.01,153
2016-17,Satkhira,BRRI dhan50,Medium,2,5.5,153
2016-17,Habiganj,BRRI dhan50,Medium,2,3.24,153
2017-18,Cumilla,BRRI dhan55,Short,2,6.31,153
2017-18,Cumilla,BRRI dhan55,Short,3,7.83,153
2016-17,Cumilla,BRRI dhan58,Medium,1,8.35,153
2016-17,Cumilla,BRRI dhan58,Medium,3,7.93,153
2016-17,Kushtia,BRRI dhan58,Medium,1,6.02,153
2016-17,Kushtia,BRRI dhan58,Medium,3,6.52,153
2017-18,Cumilla,BRRI dhan58,Medium,1,8.21,153
2016-17,Cumilla,BRRI dhan59,Medium,1,2.75,153
2016-17,Gazipur,BRRI dhan59,Medium,1,4.59,153
2016-17,Gazipur,BRRI dhan59,Medium,2,4.45,153
2016-17,Gazipur,BRRI dhan59,Medium,3,4.26,153
2017-18,Gazipur,BRRI dhan59,Medium,1,7.53,153
2017-18,Gazipur,BRRI dhan59,Medium,2,4.11,153
2017-18,Gazipur,BRRI dhan59,Medium,3,5.1,153
2015-16,Kushtia,BRRI dhan60,Short,3,6.59,153
2016-17,Bhanga,BRRI dhan60,Short,1,5.49,153
2016-17,Rajshahi,BRRI dhan60,Short,3,5.58,153
2017-18,Rajshahi,BRRI dhan60,Short,1,4.13,153
2017-18,Rajshahi,BRRI dhan60,Short,2,3.71,153
2017-18,Rajshahi,BRRI dhan60,Short,3,4.63,153
2015-16,Rangpur,BRRI dhan61,Medium,3,5.39,153
2016-17,Habiganj,BRRI dhan61,Medium,2,3.24,153
2017-18,Cumilla,BRRI dhan61,Medium,3,5.82,153
2015-16,Rajshahi,BRRI dhan63,Short,2,5.9,153
2016-17,Rajshahi,BRRI dhan63,Short,3,4.49,153
2016-17,Rangpur,BRRI dhan63,Short,2,4.56,153
2016-17,Cumilla,BRRI dhan64,Medium,1,5.81,153
2015-16,Rangpur,BRRI dhan67,Short,3,5.61,153
2017-18,Cumilla,BRRI dhan67,Short,2,6.37,153
2016-17,Barishal,BRRI dhan68,Medium,2,6.25,153
2017-18,Cumilla,BRRI dhan68,Medium,3,7.99,153
2015-16,Bhanga,BRRI dhan69,Medium,1,7.21,153
2016-17,Cumilla,BRRI dhan69,Medium,1,8.96,153
2017-18,Bhanga,BRRI dhan69,Medium,1,6.48,153
2017-18,Bhanga,BRRI dhan69,Medium,2,6.45,153
2017-18,Cumilla,BRRI dhan74,Medium,3,7.62,153
2015-16,Rajshahi,BR1,Medium,3,5.73,154
2016-17,Kushtia,BR1,Medium,1,7.06,154
2016-17,Rajshahi,BR1,Medium,2,6.12,154
2015-16,Habiganj,BR12,Long,3,5.7,154
2016-17,Satkhira,BR14,Long,1,6.06,154
2016-17,Satkhira,BR14,Long,2,6.12,154
2016-17,Satkhira,BR14,Long,3,6.87,154
2017-18,Cumilla,BR14,Long,2,6.05,154
2017-18,Kushtia,BR14,Long,2,6.2,154
2017-18,Kushtia,BR14,Long,3,6.06,154
2015-16,Bhanga,BR16,Long,2,5.98,154
2016-17,Satkhira,BR16,Long,1,7.5,154
2017-18,Bhanga,BR17,Medium,3,4.65,154
2017-18,Cumilla,BR17,Medium,2,5.15,154
2015-16,Bhanga,BR18,Long,3,6.08,154
2015-16,Gazipur,BR18,Long,1,5.11,154
2015-16,Gazipur,BR18,Long,2,5.64,154
2015-16,Gazipur,BR18,Long,3,6.33,154
2015-16,Bhanga,BR19,Long,1,5.75,154
2015-16,Bhanga,BR19,Long,2,6.88,154
2015-16,Bhanga,BR19,Long,3,7.01,154
2015-16,Habiganj,BR2,Long,3,6,154
2015-16,Rajshahi,BR2,Long,2,6.49,154
2016-17,Rajshahi,BR2,Long,3,4.88,154
2017-18,Rajshahi,BR2,Long,2,4.59,154
2017-18,Cumilla,BR6,Short,2,5.13,154
2016-17,Satkhira,BR7,Medium,1,6.49,154
2016-17,Habiganj,BR9,Medium,3,3.64,154
2016-17,Satkhira,BRRI dhan29,Long,1,7.14,154
2015-16,Gazipur,BRRI dhan35,Medium,1,6.53,154
2015-16,Gazipur,BRRI dhan35,Medium,2,7.2,154
2015-16,Gazipur,BRRI dhan35,Medium,3,6.77,154
2015-16,Rajshahi,BRRI dhan35,Medium,3,5.61,154
2016-17,Rajshahi,BRRI dhan35,Medium,1,3.26,154
2016-17,Satkhira,BRRI dhan35,Medium,1,7.23,154
2016-17,Satkhira,BRRI dhan35,Medium,3,7.2,154
2016-17,Habiganj,BRRI dhan35,Medium,1,3.6,154
2016-17,Habiganj,BRRI dhan35,Medium,3,4.16,154
2017-18,Bhanga,BRRI dhan35,Medium,3,5.8,154
2016-17,Gazipur,BRRI dhan47,Short,1,5.64,154
2016-17,Gazipur,BRRI dhan47,Short,2,4.46,154
2016-17,Gazipur,BRRI dhan47,Short,3,3.39,154
2016-17,Kushtia,BRRI dhan47,Short,2,7.81,154
2016-17,Rajshahi,BRRI dhan47,Short,2,5.61,154
2017-18,Cumilla,BRRI dhan47,Short,1,7.71,154
2017-18,Kushtia,BRRI dhan47,Short,1,6.55,154
2017-18,Kushtia,BRRI dhan47,Short,2,6.7,154
2017-18,Kushtia,BRRI dhan47,Short,3,6.61,154
2017-18,Rajshahi,BRRI dhan47,Short,1,4.57,154
2017-18,Rajshahi,BRRI dhan47,Short,2,4.34,154
2017-18,Rajshahi,BRRI dhan47,Short,3,4.34,154
2016-17,Gazipur,BRRI dhan50,Medium,1,4.38,154
2016-17,Gazipur,BRRI dhan50,Medium,2,4.39,154
2016-17,Gazipur,BRRI dhan50,Medium,3,3.45,154
2015-16,Rajshahi,BRRI dhan55,Short,1,4.6,154
2015-16,Rajshahi,BRRI dhan55,Short,2,4.87,154
2015-16,Rajshahi,BRRI dhan55,Short,3,5.11,154
2016-17,Rajshahi,BRRI dhan55,Short,1,5.27,154
2016-17,Rajshahi,BRRI dhan55,Short,2,5.33,154
2016-17,Rajshahi,BRRI dhan55,Short,3,1.9,154
2017-18,Rajshahi,BRRI dhan55,Short,1,4.68,154
2017-18,Rajshahi,BRRI dhan55,Short,3,6.14,154
2016-17,Kushtia,BRRI dhan58,Medium,2,7.6,154
2017-18,Cumilla,BRRI dhan58,Medium,3,7.54,154
2017-18,Kushtia,BRRI dhan58,Medium,2,6.95,154
2017-18,Rajshahi,BRRI dhan58,Medium,1,5.6,154
2017-18,Rajshahi,BRRI dhan58,Medium,2,5.72,154
2017-18,Rangpur,BRRI dhan59,Medium,2,5.15,154
2017-18,Rangpur,BRRI dhan59,Medium,3,4.97,154
2015-16,Bhanga,BRRI dhan60,Short,1,7.29,154
2015-16,Kushtia,BRRI dhan60,Short,2,6.59,154
2016-17,Rajshahi,BRRI dhan60,Short,2,5.5,154
2016-17,Rangpur,BRRI dhan60,Short,3,4.86,154
2015-16,Rangpur,BRRI dhan61,Medium,1,5.71,154
2017-18,Cumilla,BRRI dhan61,Medium,2,6.04,154
2017-18,Kushtia,BRRI dhan61,Medium,2,6.51,154
2017-18,Kushtia,BRRI dhan61,Medium,3,6.43,154
2017-18,Rajshahi,BRRI dhan61,Medium,2,4.01,154
2017-18,Rangpur,BRRI dhan61,Medium,2,4.85,154
2017-18,Rangpur,BRRI dhan61,Medium,3,4.8,154
2015-16,Gazipur,BRRI dhan63,Short,1,7.3,154
2015-16,Gazipur,BRRI dhan63,Short,2,7.15,154
2015-16,Gazipur,BRRI dhan63,Short,3,8.18,154
2016-17,Bhanga,BRRI dhan63,Short,3,6.42,154
2017-18,Cumilla,BRRI dhan63,Short,3,5.97,154
2016-17,Rajshahi,BRRI dhan64,Medium,2,4.57,154
2016-17,Satkhira,BRRI dhan64,Medium,1,5.66,154
2017-18,Gazipur,BRRI dhan64,Medium,1,5.9,154
2017-18,Gazipur,BRRI dhan64,Medium,2,5.93,154
2017-18,Gazipur,BRRI dhan64,Medium,3,6.16,154
2017-18,Rajshahi,BRRI dhan64,Medium,1,3.49,154
2017-18,Rajshahi,BRRI dhan64,Medium,2,4.08,154
2017-18,Rajshahi,BRRI dhan64,Medium,3,3.44,154
2017-18,Rangpur,BRRI dhan67,Short,2,5.64,154
2017-18,Rangpur,BRRI dhan67,Short,3,4.87,154
2015-16,Rajshahi,BRRI dhan68,Medium,3,6.13,154
2016-17,Habiganj,BRRI dhan68,Medium,3,3.81,154
2017-18,Gazipur,BRRI dhan68,Medium,1,7.16,154
2017-18,Gazipur,BRRI dhan68,Medium,2,7.2,154
2017-18,Gazipur,BRRI dhan68,Medium,3,6.65,154
2017-18,Kushtia,BRRI dhan68,Medium,3,7.04,154
2015-16,Gazipur,BRRI dhan69,Medium,1,7.21,154
2015-16,Gazipur,BRRI dhan69,Medium,2,6.33,154
2015-16,Gazipur,BRRI dhan69,Medium,3,6.16,154
2016-17,Rajshahi,BRRI dhan69,Medium,1,5.76,154
2017-18,Cumilla,BRRI dhan69,Medium,2,6.64,154
2017-18,Kushtia,BRRI dhan69,Medium,1,7.36,154
2017-18,Rajshahi,BRRI dhan69,Medium,1,4.47,154
2017-18,Rajshahi,BRRI dhan69,Medium,2,4.61,154
2015-16,Rajshahi,BR1,Medium,1,6.07,155
2015-16,Rajshahi,BR1,Medium,2,6.3,155
2015-16,Rangpur,BR1,Medium,1,4.77,155
2015-16,Rangpur,BR1,Medium,2,4.88,155
2015-16,Rangpur,BR1,Medium,3,4.37,155
2016-17,Rajshahi,BR1,Medium,1,4.56,155
2016-17,Rajshahi,BR1,Medium,3,5.84,155
2017-18,Cumilla,BR1,Medium,1,6.74,155
2015-16,Gazipur,BR12,Long,1,6.98,155
2015-16,Gazipur,BR12,Long,2,7.34,155
2015-16,Gazipur,BR12,Long,3,5.91,155
2015-16,Habiganj,BR12,Long,1,6.2,155
2015-16,Habiganj,BR12,Long,2,5.4,155
2015-16,Rajshahi,BR12,Long,3,5.6,155
2016-17,Rajshahi,BR12,Long,1,6.15,155
2016-17,Rajshahi,BR12,Long,2,5.77,155
2017-18,Rajshahi,BR12,Long,1,4.04,155
2017-18,Rajshahi,BR12,Long,2,4.01,155
2017-18,Rajshahi,BR12,Long,3,4.58,155
2015-16,Rajshahi,BR14,Long,1,5.8,155
2015-16,Rajshahi,BR14,Long,2,6.01,155
2015-16,Rajshahi,BR14,Long,3,5.88,155
2015-16,Rangpur,BR14,Long,2,5.43,155
2016-17,Barishal,BR14,Long,1,7.69,155
2016-17,Kushtia,BR14,Long,3,6.66,155
2016-17,Rajshahi,BR14,Long,3,3.91,155
2017-18,Rajshahi,BR14,Long,1,4.38,155
2017-18,Rajshahi,BR14,Long,2,5.29,155
2017-18,Rajshahi,BR14,Long,3,4.77,155
2015-16,Bhanga,BR15,Long,1,6.37,155
2015-16,Bhanga,BR15,Long,2,7.66,155
2015-16,Bhanga,BR15,Long,3,8.47,155
2016-17,Barishal,BR15,Long,2,6.49,155
2016-17,Barishal,BR16,Long,2,2.88,155
2017-18,Sonagazi,BR16,Long,1,6.11,155
2017-18,Sonagazi,BR16,Long,2,5.84,155
2017-18,Sonagazi,BR16,Long,3,5.85,155
2016-17,Habiganj,BR17,Medium,3,3.06,155
2017-18,Bhanga,BR17,Medium,1,5.52,155
2017-18,Cumilla,BR17,Medium,1,2.33,155
2017-18,Cumilla,BR17,Medium,3,1.89,155
2015-16,Rajshahi,BR18,Long,1,5.12,155
2015-16,Rajshahi,BR18,Long,2,5.57,155
2016-17,Barishal,BR18,Long,2,3.37,155
2016-17,Rajshahi,BR18,Long,1,5.77,155
2016-17,Rajshahi,BR18,Long,2,5.74,155
2016-17,Satkhira,BR18,Long,1,6.11,155
2016-17,Barishal,BR19,Long,2,5.38,155
2016-17,Barishal,BR2,Long,2,4.9,155
2016-17,Barishal,BR2,Long,3,3.5,155
2016-17,Kushtia,BR2,Long,3,6.54,155
2016-17,Rangpur,BR2,Long,3,3.73,155
2017-18,Rajshahi,BR2,Long,1,4.42,155
2017-18,Rajshahi,BR2,Long,3,4.39,155
2017-18,Rangpur,BR26,Short,1,5.48,155
2015-16,Gazipur,BR3,Long,1,7.91,155
2015-16,Gazipur,BR3,Long,2,6.05,155
2015-16,Gazipur,BR3,Long,3,7.32,155
2015-16,Habiganj,BR3,Long,1,6.3,155
2015-16,Habiganj,BR3,Long,2,5.8,155
2015-16,Kushtia,BR3,Long,1,7.07,155
2015-16,Kushtia,BR3,Long,2,6.88,155
2015-16,Kushtia,BR3,Long,3,7.23,155
2015-16,Rajshahi,BR7,Medium,1,6.2,155
2015-16,Rajshahi,BR7,Medium,3,5.87,155
2016-17,Rajshahi,BR7,Medium,1,7.33,155
2016-17,Rajshahi,BR7,Medium,2,7.36,155
2016-17,Satkhira,BR7,Medium,2,5.83,155
2017-18,Bhanga,BR7,Medium,1,6.29,155
2017-18,Bhanga,BR7,Medium,2,6.26,155
