"Env"	"GG"	"Y"	"tj"	"ri"	"L"	"G"	"Group"	"arimean"	"adjmean"	"se"	"ErrVar"	"w"	"residFA"
"2012-Rangpur"	"Long-BRRI dhan46"	"2012"	2012	2007	"Rangpur"	"BRRI dhan46"	"Long"	1.86666666666667	1.86666666666667	0.102383673160463	0.0104824165298285	95.3978500238403	-0.0143247484875793
"2012-Satkhira"	"Long-BRRI dhan46"	"2012"	2012	2007	"Satkhira"	"BRRI dhan46"	"Long"	3.21833333333333	3.21833333333333	0.0741893862454103	0.00550406503147068	181.683899859882	0.00665740011270888
"2012-Sonagazi"	"Long-BRRI dhan46"	"2012"	2012	2007	"Sonagazi"	"BRRI dhan46"	"Long"	3.87666666666667	3.87666666666667	0.106681129715292	0.011380863437331	87.8667954770327	-0.00997346794370424
"2013-Barisal"	"Long-BRRI dhan46"	"2013"	2013	2007	"Barisal"	"BRRI dhan46"	"Long"	5.65333333333333	5.65333333333333	0.119823293997234	0.0143576217843475	69.6494179203262	0.0589874641320289
"2013-Comilla"	"Long-BRRI dhan46"	"2013"	2013	2007	"Comilla"	"BRRI dhan46"	"Long"	4.70333333333333	4.70333333333333	0.132762066432854	0.0176257662835216	56.7351219750883	0.0345407686302277
"2013-Gazipur"	"Long-BRRI dhan46"	"2013"	2013	2007	"Gazipur"	"BRRI dhan46"	"Long"	4.68333333333333	4.68333333333333	0.337009247086461	0.113575232621783	8.80473653380134	-0.129652273925236
"2013-Kustia"	"Long-BRRI dhan46"	"2013"	2013	2007	"Kustia"	"BRRI dhan46"	"Long"	4.21666666666667	4.21666666666667	0.232569062669084	0.0540883689107762	18.4882631911048	-0.0370360413110946
"2013-Rajshahi"	"Long-BRRI dhan46"	"2013"	2013	2007	"Rajshahi"	"BRRI dhan46"	"Long"	3.54333333333333	3.54333333333333	0.452235588087734	0.204517027133059	4.88956843358279	-0.240509923802177
"2013-Rangpur"	"Long-BRRI dhan46"	"2013"	2013	2007	"Rangpur"	"BRRI dhan46"	"Long"	2.3	2.3	0.110684601490524	0.0122510810071162	81.6254499843024	-0.0192645019902624
"2013-Sonagazi"	"Long-BRRI dhan46"	"2013"	2013	2007	"Sonagazi"	"BRRI dhan46"	"Long"	3.88	3.88	0.0662272242733976	0.00438604523495891	227.995824582363	-0.00436774745492396
"2014-Bhanga"	"Long-BRRI dhan46"	"2014"	2014	2007	"Bhanga"	"BRRI dhan46"	"Long"	4.60833333333333	4.60833333333333	0.224641938734889	0.0504640006385697	19.8161062806364	0.0530405632243687
"2014-Comilla"	"Long-BRRI dhan46"	"2014"	2014	2007	"Comilla"	"BRRI dhan46"	"Long"	4.97666666666667	4.97666666666667	0.186035774119274	0.0346093092521575	28.8939600820742	0.038491241031549
"2014-Gazipur"	"Long-BRRI dhan46"	"2014"	2014	2007	"Gazipur"	"BRRI dhan46"	"Long"	5.81666666666667	5.81666666666667	0.272948974276666	0.0745011425586841	13.4226129379466	0.00278361320265219
"2014-Kustia"	"Long-BRRI dhan46"	"2014"	2014	2007	"Kustia"	"BRRI dhan46"	"Long"	6.14333333333333	6.14333333333333	0.310736302688336	0.0965570498084171	10.3565716018058	0.233472229168669
"2014-Rajshahi"	"Long-BRRI dhan46"	"2014"	2014	2007	"Rajshahi"	"BRRI dhan46"	"Long"	6.142844961	6.142844961	0.419649446356864	0.176105657827623	5.67840927052343	0.412047259482566
"2014-Rangpur"	"Long-BRRI dhan46"	"2014"	2014	2007	"Rangpur"	"BRRI dhan46"	"Long"	3.7	3.7	0.274700789272758	0.0754605236270763	13.2519621112354	-0.0224768801810749
"2014-Satkhira"	"Long-BRRI dhan46"	"2014"	2014	2007	"Satkhira"	"BRRI dhan46"	"Long"	3.51666666666667	3.51666666666667	0.0981647037772755	0.00963630906768025	103.774172556789	-0.0431917938672788
"2014-Sonagazi"	"Long-BRRI dhan46"	"2014"	2014	2007	"Sonagazi"	"BRRI dhan46"	"Long"	5.05333333333333	5.05333333333333	0.102373305807809	0.0104802937420191	95.4171728976119	0.0540564247181425
"2015-Bhanga"	"Long-BRRI dhan46"	"2015"	2015	2007	"Bhanga"	"BRRI dhan46"	"Long"	5.175	5.175	0.197529999325466	0.0390181006335187	25.6291306794402	0.0540416664880592
"2015-Comilla"	"Long-BRRI dhan46"	"2015"	2015	2007	"Comilla"	"BRRI dhan46"	"Long"	5.31809264033333	5.31809264033333	0.406385088158473	0.16514883987757	6.05514395827021	0.171562490971099
"2015-Gazipur"	"Long-BRRI dhan46"	"2015"	2015	2007	"Gazipur"	"BRRI dhan46"	"Long"	5.76316503233333	5.76316503233333	0.601949766311273	0.362343521162196	2.75981200600071	0.0926316025325793
"2015-Kustia"	"Long-BRRI dhan46"	"2015"	2015	2007	"Kustia"	"BRRI dhan46"	"Long"	4.88	4.88	0.218758537979813	0.0478552979390651	20.8963279525146	-0.0978442661587158
"2015-Rajshahi"	"Long-BRRI dhan46"	"2015"	2015	2007	"Rajshahi"	"BRRI dhan46"	"Long"	4.514379845	4.514379845	0.279277948149426	0.0779961723225532	12.8211419896928	-0.0377086590884046
"2015-Rangpur"	"Long-BRRI dhan46"	"2015"	2015	2007	"Rangpur"	"BRRI dhan46"	"Long"	2.06666666666667	2.06666666666667	0.197496902055921	0.039005026321686	25.6377214503768	-0.0593846171779147
"2015-Satkhira"	"Long-BRRI dhan46"	"2015"	2015	2007	"Satkhira"	"BRRI dhan46"	"Long"	3.73682170533333	3.73682170533333	0.277161568787217	0.0768185352125914	13.0176915926937	-0.141660217402853
"2015-Sonagazi"	"Long-BRRI dhan46"	"2015"	2015	2007	"Sonagazi"	"BRRI dhan46"	"Long"	4.35745426333333	4.35745426333333	0.366558300514481	0.134364987676065	7.44241500182221	0.140323995018519
"2009-Barisal"	"Medium-BRRI dhan49"	"2009"	2009	2008	"Barisal"	"BRRI dhan49"	"Medium"	3.68333333333333	3.68333333333333	0.220973675082275	0.0488293650793669	20.4794798862243	0.0916817039143951
"2009-Gazipur"	"Medium-BRRI dhan49"	"2009"	2009	2008	"Gazipur"	"BRRI dhan49"	"Medium"	4.36666666666667	4.36666666666667	0.301780891292354	0.0910717063492074	10.9803586655726	-0.113298089450286
"2009-Kustia"	"Medium-BRRI dhan49"	"2009"	2009	2008	"Kustia"	"BRRI dhan49"	"Medium"	5.3	5.3	0.242403092511742	0.0587592592592562	17.0185943901679	0.0234118470411628
"2009-Rangpur"	"Medium-BRRI dhan49"	"2009"	2009	2008	"Rangpur"	"BRRI dhan49"	"Medium"	4.15	4.15	0.450886839239004	0.20329894179894	4.91886475724496	-0.0820840100410054
"2009-Sonagazi"	"Medium-BRRI dhan49"	"2009"	2009	2008	"Sonagazi"	"BRRI dhan49"	"Medium"	2.15	2.15	0.119826815064344	0.0143584656084645	69.6453247351506	0.0128204889420447
"2010-Barisal"	"Medium-BRRI dhan49"	"2010"	2010	2008	"Barisal"	"BRRI dhan49"	"Medium"	3.95	3.95	0.151739691124092	0.023024933862435	43.4311779558027	0.0425679512950108
"2010-Comilla"	"Medium-BRRI dhan49"	"2010"	2010	2008	"Comilla"	"BRRI dhan49"	"Medium"	5.58666666666667	5.58666666666667	0.094068073122371	0.00884880238095574	113.009643220441	0.0197832256831365
"2010-Gazipur"	"Medium-BRRI dhan49"	"2010"	2010	2008	"Gazipur"	"BRRI dhan49"	"Medium"	4.86666666666667	4.86666666666667	0.300298380381168	0.0901791172595528	11.0890417913696	-0.0625049405434908
"2010-Kustia"	"Medium-BRRI dhan49"	"2010"	2010	2008	"Kustia"	"BRRI dhan49"	"Medium"	5.63333333333333	5.63333333333333	0.267112722177734	0.0713492063491992	14.0155728587333	-0.151915841859643
"2010-Rangpur"	"Medium-BRRI dhan49"	"2010"	2010	2008	"Rangpur"	"BRRI dhan49"	"Medium"	4.35	4.35	0.32959410664069	0.108632275132275	9.2053673623457	0.0391459883949139
"2010-Sonagazi"	"Medium-BRRI dhan49"	"2010"	2010	2008	"Sonagazi"	"BRRI dhan49"	"Medium"	4.88333333333333	4.88333333333333	0.104913331862387	0.0110068072024674	90.852867830358	0.0182299125800744
"2011-Barisal"	"Medium-BRRI dhan49"	"2011"	2011	2008	"Barisal"	"BRRI dhan49"	"Medium"	4.21666666666667	4.21666666666667	0.207245460071494	0.0429506807202451	23.2825180702815	0.0464144043396457
"2011-Comilla"	"Medium-BRRI dhan49"	"2011"	2011	2008	"Comilla"	"BRRI dhan49"	"Medium"	4.80333333333333	4.80333333333333	0.0906512813420829	0.00821765480896146	121.689219521546	0.034513255252163
"2011-Gazipur"	"Medium-BRRI dhan49"	"2011"	2011	2008	"Gazipur"	"BRRI dhan49"	"Medium"	5.36666666666667	5.36666666666667	0.298516405506644	0.0891120443566069	11.221827612867	-0.00709707082832711
"2011-Kustia"	"Medium-BRRI dhan49"	"2011"	2011	2008	"Kustia"	"BRRI dhan49"	"Medium"	5.52333333333333	5.52333333333333	0.15067043846643	0.0227015810276662	44.049795420914	-0.00701355518898783
"2011-Rajshahi"	"Medium-BRRI dhan49"	"2011"	2011	2008	"Rajshahi"	"BRRI dhan49"	"Medium"	7.6	7.6	0.287348516544747	0.082569169960467	12.111057922452	0.349674723585798
"2011-Rangpur"	"Medium-BRRI dhan49"	"2011"	2011	2008	"Rangpur"	"BRRI dhan49"	"Medium"	3.96666666666667	3.96666666666667	0.243650144799973	0.059365393061048	16.8448307749206	-0.0066999605817113
"2011-Sonagazi"	"Medium-BRRI dhan49"	"2011"	2011	2008	"Sonagazi"	"BRRI dhan49"	"Medium"	6.36666666666667	6.36666666666667	0.403781287410964	0.163039328063255	6.13348945851901	-0.0435806793954931
"2012-Barisal"	"Medium-BRRI dhan49"	"2012"	2012	2008	"Barisal"	"BRRI dhan49"	"Medium"	4.25	4.25	0.115621572568604	0.0133683480432369	74.8035581334155	-0.0124120422469947
"2012-Comilla"	"Medium-BRRI dhan49"	"2012"	2012	2008	"Comilla"	"BRRI dhan49"	"Medium"	5.40333333333333	5.40333333333334	0.177170020605692	0.0313892162014212	31.8580748746037	0.0693761701254427
"2012-Gazipur"	"Medium-BRRI dhan49"	"2012"	2012	2008	"Gazipur"	"BRRI dhan49"	"Medium"	4.351	4.351	0.294246355329213	0.0865809176245257	11.5498891376583	-0.183248836284846
"2012-Kustia"	"Medium-BRRI dhan49"	"2012"	2012	2008	"Kustia"	"BRRI dhan49"	"Medium"	5.04333333333333	5.04333333333333	0.0858951066630596	0.00737796934865838	135.538649287265	-0.0169452499957448
"2012-Rajshahi"	"Medium-BRRI dhan49"	"2012"	2012	2008	"Rajshahi"	"BRRI dhan49"	"Medium"	5.01666666666667	5.01666666666667	0.388473000564369	0.150911272167484	6.62641024515507	0.0354870247289947
"2012-Rangpur"	"Medium-BRRI dhan49"	"2012"	2012	2008	"Rangpur"	"BRRI dhan49"	"Medium"	2.16666666666667	2.16666666666667	0.102383673160463	0.0104824165298285	95.3978500238403	-0.00795974669200783
"2012-Satkhira"	"Medium-BRRI dhan49"	"2012"	2012	2008	"Satkhira"	"BRRI dhan49"	"Medium"	3.20833333333333	3.20833333333333	0.0741893862454103	0.00550406503147067	181.683899859883	-0.00762084829081378
"2012-Sonagazi"	"Medium-BRRI dhan49"	"2012"	2012	2008	"Sonagazi"	"BRRI dhan49"	"Medium"	4.8	4.8	0.106681129715292	0.011380863437331	87.8667954770328	0.0251858776042315
"2013-Barisal"	"Medium-BRRI dhan49"	"2013"	2013	2008	"Barisal"	"BRRI dhan49"	"Medium"	4.81	4.81	0.119823293997234	0.0143576217843475	69.6494179203262	-0.0351913092818634
"2013-Comilla"	"Medium-BRRI dhan49"	"2013"	2013	2008	"Comilla"	"BRRI dhan49"	"Medium"	3.79666666666667	3.79666666666667	0.132762066432854	0.0176257662835216	56.7351219750884	-0.0944357752986247
"2013-Gazipur"	"Medium-BRRI dhan49"	"2013"	2013	2008	"Gazipur"	"BRRI dhan49"	"Medium"	6.38333333333333	6.38333333333333	0.337009247086461	0.113575232621783	8.80473653380135	0.310512112769784
"2013-Kustia"	"Medium-BRRI dhan49"	"2013"	2013	2008	"Kustia"	"BRRI dhan49"	"Medium"	5.34333333333333	5.34333333333333	0.232569062669084	0.0540883689107762	18.4882631911048	0.173742676992005
"2013-Rajshahi"	"Medium-BRRI dhan49"	"2013"	2013	2008	"Rajshahi"	"BRRI dhan49"	"Medium"	4.67333333333333	4.67333333333333	0.452235588087734	0.204517027133059	4.88956843358279	-0.168604609389297
"2013-Rangpur"	"Medium-BRRI dhan49"	"2013"	2013	2008	"Rangpur"	"BRRI dhan49"	"Medium"	2.93333333333333	2.93333333333333	0.110684601490524	0.0122510810071162	81.6254499843024	0.0004827457413068
"2013-Sonagazi"	"Medium-BRRI dhan49"	"2013"	2013	2008	"Sonagazi"	"BRRI dhan49"	"Medium"	4.8	4.8	0.0662272242733976	0.0043860452349589	227.995824582363	0.00615900790875923
"2014-Bhanga"	"Medium-BRRI dhan49"	"2014"	2014	2008	"Bhanga"	"BRRI dhan49"	"Medium"	4.125	4.125	0.224641938734889	0.0504640006385697	19.8161062806364	-0.0941785291408026
"2014-Comilla"	"Medium-BRRI dhan49"	"2014"	2014	2008	"Comilla"	"BRRI dhan49"	"Medium"	5.25333333333333	5.25333333333333	0.186035774119274	0.0346093092521575	28.8939600820742	0.0666048163930455
"2014-Gazipur"	"Medium-BRRI dhan49"	"2014"	2014	2008	"Gazipur"	"BRRI dhan49"	"Medium"	6.81	6.81	0.272948974276666	0.0745011425586841	13.4226129379466	0.161913081319676
"2014-Kustia"	"Medium-BRRI dhan49"	"2014"	2014	2008	"Kustia"	"BRRI dhan49"	"Medium"	5.51	5.51	0.310736302688336	0.0965570498084171	10.3565716018058	-0.0462986950822959
"2014-Rajshahi"	"Medium-BRRI dhan49"	"2014"	2014	2008	"Rajshahi"	"BRRI dhan49"	"Medium"	5.17148062	5.17148062	0.419649446356864	0.176105657827623	5.67840927052343	-0.491726158555983
"2014-Rangpur"	"Medium-BRRI dhan49"	"2014"	2014	2008	"Rangpur"	"BRRI dhan49"	"Medium"	3.28333333333333	3.28333333333333	0.274700789272758	0.0754605236270762	13.2519621112354	-0.274464477246788
"2014-Satkhira"	"Medium-BRRI dhan49"	"2014"	2014	2008	"Satkhira"	"BRRI dhan49"	"Medium"	5.89666666666667	5.89666666666667	0.0981647037772755	0.00963630906768025	103.774172556789	0.0384190669965747
"2014-Sonagazi"	"Medium-BRRI dhan49"	"2014"	2014	2008	"Sonagazi"	"BRRI dhan49"	"Medium"	3.63666666666667	3.63666666666667	0.102373305807809	0.0104802937420191	95.417172897612	-0.0243223012160101
"2015-Bhanga"	"Medium-BRRI dhan49"	"2015"	2015	2008	"Bhanga"	"BRRI dhan49"	"Medium"	5.6125	5.6125	0.197529999325466	0.0390181006335187	25.6291306794402	0.113989578385048
"2015-Comilla"	"Medium-BRRI dhan49"	"2015"	2015	2008	"Comilla"	"BRRI dhan49"	"Medium"	4.662607267	4.662607267	0.406385088158473	0.16514883987757	6.05514395827021	-0.377722830516994
"2015-Gazipur"	"Medium-BRRI dhan49"	"2015"	2015	2008	"Gazipur"	"BRRI dhan49"	"Medium"	6.27219804033333	6.27219804033333	0.601949766311273	0.362343521162196	2.75981200600071	0.00655513394456886
"2015-Kustia"	"Medium-BRRI dhan49"	"2015"	2015	2008	"Kustia"	"BRRI dhan49"	"Medium"	5.88666666666667	5.88666666666667	0.218758537979813	0.0478552979390651	20.8963279525146	-0.0161916167886602
"2015-Rajshahi"	"Medium-BRRI dhan49"	"2015"	2015	2008	"Rajshahi"	"BRRI dhan49"	"Medium"	5.82455426333333	5.82455426333333	0.279277948149425	0.0779961723225532	12.8211419896928	0.0940832098336379
"2015-Rangpur"	"Medium-BRRI dhan49"	"2015"	2015	2008	"Rangpur"	"BRRI dhan49"	"Medium"	2.35	2.35	0.197496902055921	0.039005026321686	25.6377214503768	-0.0663751615184869
"2015-Satkhira"	"Medium-BRRI dhan49"	"2015"	2015	2008	"Satkhira"	"BRRI dhan49"	"Medium"	4.79819121466667	4.79819121466666	0.277161568787217	0.0768185352125914	13.0176915926938	-0.107549047797364
"2015-Sonagazi"	"Medium-BRRI dhan49"	"2015"	2015	2008	"Sonagazi"	"BRRI dhan49"	"Medium"	3.71522325566667	3.71522325566667	0.366558300514481	0.134364987676065	7.44241500182222	-0.330385707940005
"2010-Gazipur"	"Stress-BRRI dhan51"	"2010"	2010	2010	"Gazipur"	"BRRI dhan51"	"Stress"	5.83333333333333	5.83333333333333	0.300298380381168	0.0901791172595528	11.0890417913696	0.511513691268407
"2010-Sonagazi"	"Stress-BRRI dhan51"	"2010"	2010	2010	"Sonagazi"	"BRRI dhan51"	"Stress"	3.7	3.7	0.104913331862387	0.0110068072024674	90.852867830358	-0.0423726966877012
"2011-Barisal"	"Stress-BRRI dhan51"	"2011"	2011	2010	"Barisal"	"BRRI dhan51"	"Stress"	3.38	3.38	0.207245460071494	0.0429506807202451	23.2825180702815	-0.0453282422207737
"2011-Comilla"	"Stress-BRRI dhan51"	"2011"	2011	2010	"Comilla"	"BRRI dhan51"	"Stress"	3.50333333333333	3.50333333333333	0.0906512813420828	0.00821765480896146	121.689219521546	-0.000296182667423039
"2011-Gazipur"	"Stress-BRRI dhan51"	"2011"	2011	2010	"Gazipur"	"BRRI dhan51"	"Stress"	4.9	4.9	0.298516405506644	0.0891120443566069	11.221827612867	-0.123253329344271
"2011-Kustia"	"Stress-BRRI dhan51"	"2011"	2011	2010	"Kustia"	"BRRI dhan51"	"Stress"	5.33333333333333	5.33333333333333	0.15067043846643	0.0227015810276662	44.049795420914	-0.00265968506122771
"2011-Rajshahi"	"Stress-BRRI dhan51"	"2011"	2011	2010	"Rajshahi"	"BRRI dhan51"	"Stress"	6.46666666666667	6.46666666666667	0.287348516544747	0.082569169960467	12.111057922452	0.0350859719226548
"2011-Rangpur"	"Stress-BRRI dhan51"	"2011"	2011	2010	"Rangpur"	"BRRI dhan51"	"Stress"	4.23333333333333	4.23333333333333	0.243650144799973	0.0593653930610479	16.8448307749206	0.0455858926359927
"2011-Sonagazi"	"Stress-BRRI dhan51"	"2011"	2011	2010	"Sonagazi"	"BRRI dhan51"	"Stress"	5.3	5.3	0.403781287410964	0.163039328063255	6.13348945851901	-0.300279081793652
"2012-Barisal"	"Stress-BRRI dhan51"	"2012"	2012	2010	"Barisal"	"BRRI dhan51"	"Stress"	3.605	3.605	0.115621572568604	0.0133683480432369	74.8035581334155	-0.0488621196587102
"2012-Comilla"	"Stress-BRRI dhan51"	"2012"	2012	2010	"Comilla"	"BRRI dhan51"	"Stress"	4.24	4.24	0.177170020605692	0.0313892162014212	31.8580748746037	-0.0520537345711967
"2012-Gazipur"	"Stress-BRRI dhan51"	"2012"	2012	2010	"Gazipur"	"BRRI dhan51"	"Stress"	4.77233333333333	4.77233333333333	0.294246355329213	0.0865809176245257	11.5498891376583	0.0913902185953761
"2012-Kustia"	"Stress-BRRI dhan51"	"2012"	2012	2010	"Kustia"	"BRRI dhan51"	"Stress"	5.24	5.24	0.0858951066630596	0.00737796934865838	135.538649287265	0.00436312805745231
"2012-Rajshahi"	"Stress-BRRI dhan51"	"2012"	2012	2010	"Rajshahi"	"BRRI dhan51"	"Stress"	4.99	4.99	0.388473000564369	0.150911272167484	6.62641024515507	0.225554471961976
"2012-Rangpur"	"Stress-BRRI dhan51"	"2012"	2012	2010	"Rangpur"	"BRRI dhan51"	"Stress"	2.33333333333333	2.33333333333333	0.102383673160463	0.0104824165298284	95.3978500238404	-0.0118065922696791
"2012-Satkhira"	"Stress-BRRI dhan51"	"2012"	2012	2010	"Satkhira"	"BRRI dhan51"	"Stress"	2.33333333333333	2.33333333333333	0.0741893862454103	0.00550406503147067	181.683899859883	-0.0300850565642006
"2012-Sonagazi"	"Stress-BRRI dhan51"	"2012"	2012	2010	"Sonagazi"	"BRRI dhan51"	"Stress"	3.69666666666667	3.69666666666667	0.106681129715292	0.011380863437331	87.8667954770328	-0.0144152657705732
"2013-Barisal"	"Stress-BRRI dhan51"	"2013"	2013	2010	"Barisal"	"BRRI dhan51"	"Stress"	5.22333333333333	5.22333333333333	0.119823293997234	0.0143576217843475	69.6494179203263	0.0528633199357111
"2013-Comilla"	"Stress-BRRI dhan51"	"2013"	2013	2010	"Comilla"	"BRRI dhan51"	"Stress"	4.23833333333333	4.23833333333333	0.132762066432854	0.0176257662835216	56.7351219750884	0.0320584605687628
"2013-Gazipur"	"Stress-BRRI dhan51"	"2013"	2013	2010	"Gazipur"	"BRRI dhan51"	"Stress"	5.57	5.57	0.337009247086461	0.113575232621783	8.80473653380135	-0.0874128163283476
"2013-Kustia"	"Stress-BRRI dhan51"	"2013"	2013	2010	"Kustia"	"BRRI dhan51"	"Stress"	4.87666666666667	4.87666666666667	0.232569062669084	0.0540883689107761	18.4882631911048	0.0531391702918445
"2013-Rajshahi"	"Stress-BRRI dhan51"	"2013"	2013	2010	"Rajshahi"	"BRRI dhan51"	"Stress"	5.55	5.55	0.452235588087734	0.204517027133059	4.8895684335828	0.545268329437823
"2013-Rangpur"	"Stress-BRRI dhan51"	"2013"	2013	2010	"Rangpur"	"BRRI dhan51"	"Stress"	3.33333333333333	3.33333333333333	0.110684601490524	0.0122510810071162	81.6254499843024	0.00915930701860201
"2013-Sonagazi"	"Stress-BRRI dhan51"	"2013"	2013	2010	"Sonagazi"	"BRRI dhan51"	"Stress"	3.70333333333333	3.70333333333333	0.0662272242733976	0.0043860452349589	227.995824582363	-0.0209090085446313
"2014-Bhanga"	"Stress-BRRI dhan51"	"2014"	2014	2010	"Bhanga"	"BRRI dhan51"	"Stress"	4.20833333333333	4.20833333333333	0.224641938734889	0.0504640006385697	19.8161062806364	-0.0103392794696768
"2014-Comilla"	"Stress-BRRI dhan51"	"2014"	2014	2010	"Comilla"	"BRRI dhan51"	"Stress"	4.23666666666667	4.23666666666667	0.186035774119274	0.0346093092521575	28.8939600820742	-0.0782042057771362
"2014-Gazipur"	"Stress-BRRI dhan51"	"2014"	2014	2010	"Gazipur"	"BRRI dhan51"	"Stress"	6.446429593	6.446429593	0.272948974276666	0.0745011425586841	13.4226129379466	0.0187802376309198
"2014-Kustia"	"Stress-BRRI dhan51"	"2014"	2014	2010	"Kustia"	"BRRI dhan51"	"Stress"	5.68333333333333	5.68333333333333	0.310736302688336	0.096557049808417	10.3565716018058	0.0183081215173937
"2014-Rajshahi"	"Stress-BRRI dhan51"	"2014"	2014	2010	"Rajshahi"	"BRRI dhan51"	"Stress"	6.260139535	6.260139535	0.419649446356864	0.176105657827623	5.67840927052344	0.231529472465611
"2014-Rangpur"	"Stress-BRRI dhan51"	"2014"	2014	2010	"Rangpur"	"BRRI dhan51"	"Stress"	5	5	0.274700789272758	0.0754605236270762	13.2519621112354	0.291431508126673
"2014-Satkhira"	"Stress-BRRI dhan51"	"2014"	2014	2010	"Satkhira"	"BRRI dhan51"	"Stress"	5.14	5.14	0.0981647037772755	0.00963630906768024	103.774172556789	0.0161734718630546
"2014-Sonagazi"	"Stress-BRRI dhan51"	"2014"	2014	2010	"Sonagazi"	"BRRI dhan51"	"Stress"	3.51666666666667	3.51666666666667	0.102373305807809	0.0104802937420191	95.417172897612	0.0104804914860024
"2015-Bhanga"	"Stress-BRRI dhan51"	"2015"	2015	2010	"Bhanga"	"BRRI dhan51"	"Stress"	4.98333333333333	4.98333333333333	0.197529999325466	0.0390181006335187	25.6291306794402	0.025421202558781
"2015-Comilla"	"Stress-BRRI dhan51"	"2015"	2015	2010	"Comilla"	"BRRI dhan51"	"Stress"	4.05381695233333	4.05381695233333	0.406385088158473	0.16514883987757	6.05514395827021	-0.547288186566514
"2015-Gazipur"	"Stress-BRRI dhan51"	"2015"	2015	2010	"Gazipur"	"BRRI dhan51"	"Stress"	6.244027965	6.244027965	0.601949766311273	0.362343521162196	2.75981200600071	-0.0183632613634872
"2015-Kustia"	"Stress-BRRI dhan51"	"2015"	2015	2010	"Kustia"	"BRRI dhan51"	"Stress"	6.17	6.17	0.218758537979813	0.0478552979390651	20.8963279525146	0.0795508880932321
"2015-Rajshahi"	"Stress-BRRI dhan51"	"2015"	2015	2010	"Rajshahi"	"BRRI dhan51"	"Stress"	5.04781782966667	5.04781782966667	0.279277948149425	0.0779961723225532	12.8211419896928	-0.205018041983845
"2015-Rangpur"	"Stress-BRRI dhan51"	"2015"	2015	2010	"Rangpur"	"BRRI dhan51"	"Stress"	3.53333333333333	3.53333333333333	0.197496902055921	0.039005026321686	25.6377214503768	0.193542455677146
"2015-Satkhira"	"Stress-BRRI dhan51"	"2015"	2015	2010	"Satkhira"	"BRRI dhan51"	"Stress"	4.49682170533333	4.49682170533333	0.277161568787217	0.0768185352125914	13.0176915926938	-0.0933348750531353
"2015-Sonagazi"	"Stress-BRRI dhan51"	"2015"	2015	2010	"Sonagazi"	"BRRI dhan51"	"Stress"	4.3308	4.3308	0.366558300514481	0.134364987676065	7.44241500182222	0.326912973115052
"2010-Gazipur"	"Stress-BRRI dhan52"	"2010"	2010	2010	"Gazipur"	"BRRI dhan52"	"Stress"	4.725	4.725	0.300298380381168	0.0901791172595528	11.0890417913696	-0.073688537560689
"2010-Sonagazi"	"Stress-BRRI dhan52"	"2010"	2010	2010	"Sonagazi"	"BRRI dhan52"	"Stress"	4.00666666666667	4.00666666666667	0.104913331862387	0.0110068072024674	90.852867830358	-0.0314109763740911
"2011-Barisal"	"Stress-BRRI dhan52"	"2011"	2011	2010	"Barisal"	"BRRI dhan52"	"Stress"	4.28666666666667	4.28666666666667	0.207245460071494	0.0429506807202451	23.2825180702815	0.145456574748692
"2011-Comilla"	"Stress-BRRI dhan52"	"2011"	2011	2010	"Comilla"	"BRRI dhan52"	"Stress"	3.59666666666667	3.59666666666667	0.0906512813420828	0.00821765480896146	121.689219521546	-0.0260698021456971
"2011-Gazipur"	"Stress-BRRI dhan52"	"2011"	2011	2010	"Gazipur"	"BRRI dhan52"	"Stress"	5.15	5.15	0.298516405506644	0.0891120443566069	11.221827612867	-0.0518774526023513
"2011-Kustia"	"Stress-BRRI dhan52"	"2011"	2011	2010	"Kustia"	"BRRI dhan52"	"Stress"	5.21	5.21	0.15067043846643	0.0227015810276662	44.049795420914	-0.0210084404223654
"2011-Rajshahi"	"Stress-BRRI dhan52"	"2011"	2011	2010	"Rajshahi"	"BRRI dhan52"	"Stress"	8.06666666666667	8.06666666666667	0.287348516544747	0.082569169960467	12.111057922452	0.649239894997864
"2011-Rangpur"	"Stress-BRRI dhan52"	"2011"	2011	2010	"Rangpur"	"BRRI dhan52"	"Stress"	3.86666666666667	3.86666666666667	0.243650144799973	0.0593653930610479	16.8448307749206	-0.0778688646525492
"2011-Sonagazi"	"Stress-BRRI dhan52"	"2011"	2011	2010	"Sonagazi"	"BRRI dhan52"	"Stress"	5.8	5.8	0.403781287410964	0.163039328063255	6.13348945851901	-0.23415956104341
"2012-Barisal"	"Stress-BRRI dhan52"	"2012"	2012	2010	"Barisal"	"BRRI dhan52"	"Stress"	4.42	4.42	0.115621572568604	0.0133683480432369	74.8035581334155	0.0100037326472657
"2012-Comilla"	"Stress-BRRI dhan52"	"2012"	2012	2010	"Comilla"	"BRRI dhan52"	"Stress"	4.65666666666667	4.65666666666667	0.177170020605692	0.0313892162014212	31.8580748746037	-0.0498095876246936
"2012-Gazipur"	"Stress-BRRI dhan52"	"2012"	2012	2010	"Gazipur"	"BRRI dhan52"	"Stress"	4.79966666666667	4.79966666666667	0.294246355329213	0.0865809176245257	11.5498891376583	0.0388775390988405
"2012-Kustia"	"Stress-BRRI dhan52"	"2012"	2012	2010	"Kustia"	"BRRI dhan52"	"Stress"	5.16666666666667	5.16666666666667	0.0858951066630596	0.00737796934865838	135.538649287265	-0.000055205407468506
