SL	Year	Location	Year of release	Rep	Variety	Group	Yield
9574	2009	Barisal	2011	2	BRRI dhan57	Stress	
9575	2009	Comilla	2011	2	BRRI dhan57	Stress	
9576	2009	Gazipur	2011	2	BRRI dhan57	Stress	
9577	2009	Rajshahi	2011	2	BRRI dhan57	Stress	
9578	2009	Rangpur	2011	2	BRRI dhan57	Stress	
9579	2009	Satkhira	2011	2	BRRI dhan57	Stress	
9580	2009	Sonagazi	2011	2	BRRI dhan57	Stress	
9581	2009	Kustia	2011	2	BRRI dhan57	Stress	
9582	2010	Barisal	2011	2	BRRI dhan57	Stress	
9583	2010	Comilla	2011	2	BRRI dhan57	Stress	
9584	2010	Gazipur	2011	2	BRRI dhan57	Stress	
9585	2010	Rajshahi	2011	2	BRRI dhan57	Stress	
9586	2010	Rangpur	2011	2	BRRI dhan57	Stress	
9587	2010	Satkhira	2011	2	BRRI dhan57	Stress	
9588	2010	Sonagazi	2011	2	BRRI dhan57	Stress	
9589	2010	Kustia	2011	2	BRRI dhan57	Stress	
9590	2011	Barisal	2011	2	BRRI dhan57	Stress	
9591	2011	Comilla	2011	2	BRRI dhan57	Stress	
9592	2011	Gazipur	2011	2	BRRI dhan57	Stress	
9593	2011	Rajshahi	2011	2	BRRI dhan57	Stress	
9594	2011	Rangpur	2011	2	BRRI dhan57	Stress	
9595	2011	Satkhira	2011	2	BRRI dhan57	Stress	
9596	2011	Sonagazi	2011	2	BRRI dhan57	Stress	
9597	2011	Kustia	2011	2	BRRI dhan57	Stress	
9598	2012	Kustia	2011	2	BRRI dhan57	Stress	3.88
9599	2012	Sonagazi	2011	2	BRRI dhan57	Stress	0.90
9600	2012	Comilla	2011	2	BRRI dhan57	Stress	3.27
9601	2012	Gazipur	2011	2	BRRI dhan57	Stress	2.12
9602	2012	Rajshahi	2011	2	BRRI dhan57	Stress	3.69
9603	2012	Rangpur	2011	2	BRRI dhan57	Stress	1.30
9604	2012	Satkhira	2011	2	BRRI dhan57	Stress	1.30
9605	2012	Barisal	2011	2	BRRI dhan57	Stress	3.15
9606	2013	Kustia	2011	2	BRRI dhan57	Stress	3.80
9607	2013	Sonagazi	2011	2	BRRI dhan57	Stress	
9608	2013	Comilla	2011	2	BRRI dhan57	Stress	3.23
9609	2013	Gazipur	2011	2	BRRI dhan57	Stress	2.80
9610	2013	Rajshahi	2011	2	BRRI dhan57	Stress	2.39
9611	2013	Rangpur	2011	2	BRRI dhan57	Stress	3.20
9612	2013	Barisal	2011	2	BRRI dhan57	Stress	4.65
9613	2014	Kustia	2011	2	BRRI dhan57	Stress	3.74
9614	2014	Sonagazi	2011	2	BRRI dhan57	Stress	1.46
9615	2014	Comilla	2011	2	BRRI dhan57	Stress	3.18
9616	2014	Gazipur	2011	2	BRRI dhan57	Stress	4.50
9617	2014	Rajshahi	2011	2	BRRI dhan57	Stress	2.71
9618	2014	Rangpur	2011	2	BRRI dhan57	Stress	2.45
9619	2014	Satkhira	2011	2	BRRI dhan57	Stress	3.64
9620	2014	Bhanga	2011	2	BRRI dhan57	Stress	3.68
9621	2015	Kustia	2011	2	BRRI dhan57	Stress	4.77
9622	2015	Sonagazi	2011	2	BRRI dhan57	Stress	2.05
9623	2015	Comilla	2011	2	BRRI dhan57	Stress	1.66
9624	2015	Gazipur	2011	2	BRRI dhan57	Stress	0.43
9625	2015	Rajshahi	2011	2	BRRI dhan57	Stress	3.35
9626	2015	Rangpur	2011	2	BRRI dhan57	Stress	1.65
9627	2015	Satkhira	2011	2	BRRI dhan57	Stress	3.63
9628	2015	Bhanga	2011	2	BRRI dhan57	Stress	5.30
9629	2001	Barisal	2011	3	BRRI dhan57	Stress	
9630	2001	Comilla	2011	3	BRRI dhan57	Stress	
9631	2001	Gazipur	2011	3	BRRI dhan57	Stress	
9632	2001	Rajshahi	2011	3	BRRI dhan57	Stress	
9633	2001	Rangpur	2011	3	BRRI dhan57	Stress	
9634	2001	Satkhira	2011	3	BRRI dhan57	Stress	
9635	2001	Sonagazi	2011	3	BRRI dhan57	Stress	
9636	2002	Barisal	2011	3	BRRI dhan57	Stress	
9637	2002	Comilla	2011	3	BRRI dhan57	Stress	
9638	2002	Gazipur	2011	3	BRRI dhan57	Stress	
9639	2002	Rajshahi	2011	3	BRRI dhan57	Stress	
9640	2002	Rangpur	2011	3	BRRI dhan57	Stress	
9641	2002	Satkhira	2011	3	BRRI dhan57	Stress	
9642	2002	Sonagazi	2011	3	BRRI dhan57	Stress	
9643	2003	Barisal	2011	3	BRRI dhan57	Stress	
9644	2003	Comilla	2011	3	BRRI dhan57	Stress	
9645	2003	Gazipur	2011	3	BRRI dhan57	Stress	
9646	2003	Rajshahi	2011	3	BRRI dhan57	Stress	
9647	2003	Rangpur	2011	3	BRRI dhan57	Stress	
9648	2003	Satkhira	2011	3	BRRI dhan57	Stress	
9649	2003	Sonagazi	2011	3	BRRI dhan57	Stress	
9650	2004	Barisal	2011	3	BRRI dhan57	Stress	
9651	2004	Comilla	2011	3	BRRI dhan57	Stress	
9652	2004	Gazipur	2011	3	BRRI dhan57	Stress	
9653	2004	Rajshahi	2011	3	BRRI dhan57	Stress	
9654	2004	Rangpur	2011	3	BRRI dhan57	Stress	
9655	2004	Satkhira	2011	3	BRRI dhan57	Stress	
9656	2004	Sonagazi	2011	3	BRRI dhan57	Stress	
9657	2004	Kustia	2011	3	BRRI dhan57	Stress	
9658	2005	Barisal	2011	3	BRRI dhan57	Stress	
9659	2005	Comilla	2011	3	BRRI dhan57	Stress	
9660	2005	Gazipur	2011	3	BRRI dhan57	Stress	
9661	2005	Rajshahi	2011	3	BRRI dhan57	Stress	
9662	2005	Rangpur	2011	3	BRRI dhan57	Stress	
9663	2005	Satkhira	2011	3	BRRI dhan57	Stress	
9664	2005	Sonagazi	2011	3	BRRI dhan57	Stress	
9665	2005	Kustia	2011	3	BRRI dhan57	Stress	
9666	2006	Barisal	2011	3	BRRI dhan57	Stress	
9667	2006	Comilla	2011	3	BRRI dhan57	Stress	
9668	2006	Gazipur	2011	3	BRRI dhan57	Stress	
9669	2006	Rajshahi	2011	3	BRRI dhan57	Stress	
9670	2006	Rangpur	2011	3	BRRI dhan57	Stress	
9671	2006	Satkhira	2011	3	BRRI dhan57	Stress	
9672	2006	Sonagazi	2011	3	BRRI dhan57	Stress	
9673	2006	Kustia	2011	3	BRRI dhan57	Stress	
9674	2007	Barisal	2011	3	BRRI dhan57	Stress	
9675	2007	Comilla	2011	3	BRRI dhan57	Stress	
9676	2007	Gazipur	2011	3	BRRI dhan57	Stress	
9677	2007	Rajshahi	2011	3	BRRI dhan57	Stress	
9678	2007	Rangpur	2011	3	BRRI dhan57	Stress	
9679	2007	Satkhira	2011	3	BRRI dhan57	Stress	
9680	2007	Sonagazi	2011	3	BRRI dhan57	Stress	
9681	2007	Kustia	2011	3	BRRI dhan57	Stress	
9682	2008	Barisal	2011	3	BRRI dhan57	Stress	
9683	2008	Comilla	2011	3	BRRI dhan57	Stress	
9684	2008	Gazipur	2011	3	BRRI dhan57	Stress	
9685	2008	Rajshahi	2011	3	BRRI dhan57	Stress	
9686	2008	Rangpur	2011	3	BRRI dhan57	Stress	
9687	2008	Satkhira	2011	3	BRRI dhan57	Stress	
9688	2008	Sonagazi	2011	3	BRRI dhan57	Stress	
9689	2008	Kustia	2011	3	BRRI dhan57	Stress	
9690	2009	Barisal	2011	3	BRRI dhan57	Stress	
9691	2009	Comilla	2011	3	BRRI dhan57	Stress	
9692	2009	Gazipur	2011	3	BRRI dhan57	Stress	
9693	2009	Rajshahi	2011	3	BRRI dhan57	Stress	
9694	2009	Rangpur	2011	3	BRRI dhan57	Stress	
9695	2009	Satkhira	2011	3	BRRI dhan57	Stress	
9696	2009	Sonagazi	2011	3	BRRI dhan57	Stress	
9697	2009	Kustia	2011	3	BRRI dhan57	Stress	
9698	2010	Barisal	2011	3	BRRI dhan57	Stress	
9699	2010	Comilla	2011	3	BRRI dhan57	Stress	
9700	2010	Gazipur	2011	3	BRRI dhan57	Stress	
9701	2010	Rajshahi	2011	3	BRRI dhan57	Stress	
9702	2010	Rangpur	2011	3	BRRI dhan57	Stress	
9703	2010	Satkhira	2011	3	BRRI dhan57	Stress	
9704	2010	Sonagazi	2011	3	BRRI dhan57	Stress	
9705	2010	Kustia	2011	3	BRRI dhan57	Stress	
9706	2011	Barisal	2011	3	BRRI dhan57	Stress	
9707	2011	Comilla	2011	3	BRRI dhan57	Stress	
9708	2011	Gazipur	2011	3	BRRI dhan57	Stress	
9709	2011	Rajshahi	2011	3	BRRI dhan57	Stress	
9710	2011	Rangpur	2011	3	BRRI dhan57	Stress	
9711	2011	Satkhira	2011	3	BRRI dhan57	Stress	
9712	2011	Sonagazi	2011	3	BRRI dhan57	Stress	
9713	2011	Kustia	2011	3	BRRI dhan57	Stress	
9714	2012	Kustia	2011	3	BRRI dhan57	Stress	3.74
9715	2012	Sonagazi	2011	3	BRRI dhan57	Stress	1.25
9716	2012	Comilla	2011	3	BRRI dhan57	Stress	3.45
9717	2012	Gazipur	2011	3	BRRI dhan57	Stress	2.49
9718	2012	Rajshahi	2011	3	BRRI dhan57	Stress	4.70
9719	2012	Rangpur	2011	3	BRRI dhan57	Stress	1.25
9720	2012	Satkhira	2011	3	BRRI dhan57	Stress	1.25
9721	2012	Barisal	2011	3	BRRI dhan57	Stress	3.21
9722	2013	Kustia	2011	3	BRRI dhan57	Stress	3.44
9723	2013	Sonagazi	2011	3	BRRI dhan57	Stress	
9724	2013	Comilla	2011	3	BRRI dhan57	Stress	3.45
9725	2013	Gazipur	2011	3	BRRI dhan57	Stress	3.70
9726	2013	Rajshahi	2011	3	BRRI dhan57	Stress	2.18
9727	2013	Rangpur	2011	3	BRRI dhan57	Stress	3.10
9728	2013	Barisal	2011	3	BRRI dhan57	Stress	5.32
9729	2014	Kustia	2011	3	BRRI dhan57	Stress	4.13
9730	2014	Sonagazi	2011	3	BRRI dhan57	Stress	1.22
9731	2014	Comilla	2011	3	BRRI dhan57	Stress	3.45
9732	2014	Gazipur	2011	3	BRRI dhan57	Stress	4.00
9733	2014	Rajshahi	2011	3	BRRI dhan57	Stress	2.65
9734	2014	Rangpur	2011	3	BRRI dhan57	Stress	1.70
9735	2014	Satkhira	2011	3	BRRI dhan57	Stress	3.99
9736	2014	Bhanga	2011	3	BRRI dhan57	Stress	3.95
9737	2015	Kustia	2011	3	BRRI dhan57	Stress	4.67
9738	2015	Sonagazi	2011	3	BRRI dhan57	Stress	3.05
9739	2015	Comilla	2011	3	BRRI dhan57	Stress	2.20
9740	2015	Gazipur	2011	3	BRRI dhan57	Stress	4.77
9741	2015	Rajshahi	2011	3	BRRI dhan57	Stress	4.94
9742	2015	Rangpur	2011	3	BRRI dhan57	Stress	1.55
9743	2015	Satkhira	2011	3	BRRI dhan57	Stress	3.70
9744	2015	Bhanga	2011	3	BRRI dhan57	Stress	5.35
5569	2001	Barisal	2013	1	BRRI dhan62	Short	
5570	2001	Comilla	2013	1	BRRI dhan62	Short	
5571	2001	Gazipur	2013	1	BRRI dhan62	Short	
5572	2001	Rajshahi	2013	1	BRRI dhan62	Short	
5573	2001	Rangpur	2013	1	BRRI dhan62	Short	
5574	2001	Satkhira	2013	1	BRRI dhan62	Short	
5575	2001	Sonagazi	2013	1	BRRI dhan62	Short	
5576	2002	Barisal	2013	1	BRRI dhan62	Short	
5577	2002	Comilla	2013	1	BRRI dhan62	Short	
5578	2002	Gazipur	2013	1	BRRI dhan62	Short	
5579	2002	Rajshahi	2013	1	BRRI dhan62	Short	
5580	2002	Rangpur	2013	1	BRRI dhan62	Short	
5581	2002	Satkhira	2013	1	BRRI dhan62	Short	
5582	2002	Sonagazi	2013	1	BRRI dhan62	Short	
5583	2003	Barisal	2013	1	BRRI dhan62	Short	
5584	2003	Comilla	2013	1	BRRI dhan62	Short	
5585	2003	Gazipur	2013	1	BRRI dhan62	Short	
5586	2003	Rajshahi	2013	1	BRRI dhan62	Short	
5587	2003	Rangpur	2013	1	BRRI dhan62	Short	
5588	2003	Satkhira	2013	1	BRRI dhan62	Short	
5589	2003	Sonagazi	2013	1	BRRI dhan62	Short	
5590	2004	Barisal	2013	1	BRRI dhan62	Short	
5591	2004	Comilla	2013	1	BRRI dhan62	Short	
5592	2004	Gazipur	2013	1	BRRI dhan62	Short	
5593	2004	Rajshahi	2013	1	BRRI dhan62	Short	
5594	2004	Rangpur	2013	1	BRRI dhan62	Short	
5595	2004	Satkhira	2013	1	BRRI dhan62	Short	
5596	2004	Sonagazi	2013	1	BRRI dhan62	Short	
5597	2004	Kustia	2013	1	BRRI dhan62	Short	
5598	2005	Barisal	2013	1	BRRI dhan62	Short	
5599	2005	Comilla	2013	1	BRRI dhan62	Short	
5600	2005	Gazipur	2013	1	BRRI dhan62	Short	
5601	2005	Rajshahi	2013	1	BRRI dhan62	Short	
5602	2005	Rangpur	2013	1	BRRI dhan62	Short	
5603	2005	Satkhira	2013	1	BRRI dhan62	Short	
5604	2005	Sonagazi	2013	1	BRRI dhan62	Short	
5605	2005	Kustia	2013	1	BRRI dhan62	Short	
5606	2006	Barisal	2013	1	BRRI dhan62	Short	
5607	2006	Comilla	2013	1	BRRI dhan62	Short	
5608	2006	Gazipur	2013	1	BRRI dhan62	Short	
5609	2006	Rajshahi	2013	1	BRRI dhan62	Short	
5610	2006	Rangpur	2013	1	BRRI dhan62	Short	
5611	2006	Satkhira	2013	1	BRRI dhan62	Short	
5612	2006	Sonagazi	2013	1	BRRI dhan62	Short	
5613	2006	Kustia	2013	1	BRRI dhan62	Short	
5614	2007	Barisal	2013	1	BRRI dhan62	Short	
5615	2007	Comilla	2013	1	BRRI dhan62	Short	
5616	2007	Gazipur	2013	1	BRRI dhan62	Short	
5617	2007	Rajshahi	2013	1	BRRI dhan62	Short	
5618	2007	Rangpur	2013	1	BRRI dhan62	Short	
5619	2007	Satkhira	2013	1	BRRI dhan62	Short	
5620	2007	Sonagazi	2013	1	BRRI dhan62	Short	
5621	2007	Kustia	2013	1	BRRI dhan62	Short	
5622	2008	Barisal	2013	1	BRRI dhan62	Short	
5623	2008	Comilla	2013	1	BRRI dhan62	Short	
5624	2008	Gazipur	2013	1	BRRI dhan62	Short	
5625	2008	Rajshahi	2013	1	BRRI dhan62	Short	
5626	2008	Rangpur	2013	1	BRRI dhan62	Short	
5627	2008	Satkhira	2013	1	BRRI dhan62	Short	
5628	2008	Sonagazi	2013	1	BRRI dhan62	Short	
5629	2008	Kustia	2013	1	BRRI dhan62	Short	
5630	2009	Barisal	2013	1	BRRI dhan62	Short	
5631	2009	Comilla	2013	1	BRRI dhan62	Short	
5632	2009	Gazipur	2013	1	BRRI dhan62	Short	
5633	2009	Rajshahi	2013	1	BRRI dhan62	Short	
5634	2009	Rangpur	2013	1	BRRI dhan62	Short	
5635	2009	Satkhira	2013	1	BRRI dhan62	Short	
5636	2009	Sonagazi	2013	1	BRRI dhan62	Short	
5637	2009	Kustia	2013	1	BRRI dhan62	Short	
5638	2010	Barisal	2013	1	BRRI dhan62	Short	
5639	2010	Comilla	2013	1	BRRI dhan62	Short	
5640	2010	Gazipur	2013	1	BRRI dhan62	Short	
5641	2010	Rajshahi	2013	1	BRRI dhan62	Short	
5642	2010	Rangpur	2013	1	BRRI dhan62	Short	
5643	2010	Satkhira	2013	1	BRRI dhan62	Short	
5644	2010	Sonagazi	2013	1	BRRI dhan62	Short	
5645	2010	Kustia	2013	1	BRRI dhan62	Short	
5646	2011	Barisal	2013	1	BRRI dhan62	Short	
5647	2011	Comilla	2013	1	BRRI dhan62	Short	
5648	2011	Gazipur	2013	1	BRRI dhan62	Short	
5649	2011	Rajshahi	2013	1	BRRI dhan62	Short	
5650	2011	Rangpur	2013	1	BRRI dhan62	Short	
5651	2011	Satkhira	2013	1	BRRI dhan62	Short	
5652	2011	Sonagazi	2013	1	BRRI dhan62	Short	
5653	2011	Kustia	2013	1	BRRI dhan62	Short	
5654	2012	Kustia	2013	1	BRRI dhan62	Short	
5655	2012	Sonagazi	2013	1	BRRI dhan62	Short	
5656	2012	Comilla	2013	1	BRRI dhan62	Short	
5657	2012	Gazipur	2013	1	BRRI dhan62	Short	
5658	2012	Rajshahi	2013	1	BRRI dhan62	Short	
5659	2012	Rangpur	2013	1	BRRI dhan62	Short	
5660	2012	Satkhira	2013	1	BRRI dhan62	Short	
5661	2012	Barisal	2013	1	BRRI dhan62	Short	
5662	2013	Kustia	2013	1	BRRI dhan62	Short	
5663	2013	Sonagazi	2013	1	BRRI dhan62	Short	
5664	2013	Comilla	2013	1	BRRI dhan62	Short	
5665	2013	Gazipur	2013	1	BRRI dhan62	Short	
5666	2013	Rajshahi	2013	1	BRRI dhan62	Short	
5667	2013	Rangpur	2013	1	BRRI dhan62	Short	
5668	2013	Barisal	2013	1	BRRI dhan62	Short	
5669	2014	Kustia	2013	1	BRRI dhan62	Short	2.66
5670	2014	Sonagazi	2013	1	BRRI dhan62	Short	2.75
5671	2014	Comilla	2013	1	BRRI dhan62	Short	3.29
5672	2014	Gazipur	2013	1	BRRI dhan62	Short	
5673	2014	Rajshahi	2013	1	BRRI dhan62	Short	2.84
5674	2014	Rangpur	2013	1	BRRI dhan62	Short	2.40
5675	2014	Satkhira	2013	1	BRRI dhan62	Short	3.42
5676	2014	Bhanga	2013	1	BRRI dhan62	Short	4.13
5677	2015	Kustia	2013	1	BRRI dhan62	Short	4.67
5678	2015	Sonagazi	2013	1	BRRI dhan62	Short	2.52
5679	2015	Comilla	2013	1	BRRI dhan62	Short	2.05
5680	2015	Gazipur	2013	1	BRRI dhan62	Short	0.52
5681	2015	Rajshahi	2013	1	BRRI dhan62	Short	4.82
5682	2015	Rangpur	2013	1	BRRI dhan62	Short	2.20
5683	2015	Satkhira	2013	1	BRRI dhan62	Short	3.04
5684	2015	Bhanga	2013	1	BRRI dhan62	Short	4.05
5685	2001	Barisal	2013	2	BRRI dhan62	Short	
5686	2001	Comilla	2013	2	BRRI dhan62	Short	
5687	2001	Gazipur	2013	2	BRRI dhan62	Short	
5688	2001	Rajshahi	2013	2	BRRI dhan62	Short	
5689	2001	Rangpur	2013	2	BRRI dhan62	Short	
5690	2001	Satkhira	2013	2	BRRI dhan62	Short	
5691	2001	Sonagazi	2013	2	BRRI dhan62	Short	
5692	2002	Barisal	2013	2	BRRI dhan62	Short	
5693	2002	Comilla	2013	2	BRRI dhan62	Short	
5694	2002	Gazipur	2013	2	BRRI dhan62	Short	
5695	2002	Rajshahi	2013	2	BRRI dhan62	Short	
5696	2002	Rangpur	2013	2	BRRI dhan62	Short	
5697	2002	Satkhira	2013	2	BRRI dhan62	Short	
5698	2002	Sonagazi	2013	2	BRRI dhan62	Short	
5699	2003	Barisal	2013	2	BRRI dhan62	Short	
5700	2003	Comilla	2013	2	BRRI dhan62	Short	
5701	2003	Gazipur	2013	2	BRRI dhan62	Short	
5702	2003	Rajshahi	2013	2	BRRI dhan62	Short	
5703	2003	Rangpur	2013	2	BRRI dhan62	Short	
5704	2003	Satkhira	2013	2	BRRI dhan62	Short	
5705	2003	Sonagazi	2013	2	BRRI dhan62	Short	
5706	2004	Barisal	2013	2	BRRI dhan62	Short	
5707	2004	Comilla	2013	2	BRRI dhan62	Short	
5708	2004	Gazipur	2013	2	BRRI dhan62	Short	
5709	2004	Rajshahi	2013	2	BRRI dhan62	Short	
5710	2004	Rangpur	2013	2	BRRI dhan62	Short	
5711	2004	Satkhira	2013	2	BRRI dhan62	Short	
5712	2004	Sonagazi	2013	2	BRRI dhan62	Short	
5713	2004	Kustia	2013	2	BRRI dhan62	Short	
5714	2005	Barisal	2013	2	BRRI dhan62	Short	
5715	2005	Comilla	2013	2	BRRI dhan62	Short	
5716	2005	Gazipur	2013	2	BRRI dhan62	Short	
5717	2005	Rajshahi	2013	2	BRRI dhan62	Short	
5718	2005	Rangpur	2013	2	BRRI dhan62	Short	
5719	2005	Satkhira	2013	2	BRRI dhan62	Short	
5720	2005	Sonagazi	2013	2	BRRI dhan62	Short	
5721	2005	Kustia	2013	2	BRRI dhan62	Short	
5722	2006	Barisal	2013	2	BRRI dhan62	Short	
5723	2006	Comilla	2013	2	BRRI dhan62	Short	
5724	2006	Gazipur	2013	2	BRRI dhan62	Short	
5725	2006	Rajshahi	2013	2	BRRI dhan62	Short	
5726	2006	Rangpur	2013	2	BRRI dhan62	Short	
5727	2006	Satkhira	2013	2	BRRI dhan62	Short	
5728	2006	Sonagazi	2013	2	BRRI dhan62	Short	
5729	2006	Kustia	2013	2	BRRI dhan62	Short	
5730	2007	Barisal	2013	2	BRRI dhan62	Short	
5731	2007	Comilla	2013	2	BRRI dhan62	Short	
5732	2007	Gazipur	2013	2	BRRI dhan62	Short	
5733	2007	Rajshahi	2013	2	BRRI dhan62	Short	
5734	2007	Rangpur	2013	2	BRRI dhan62	Short	
5735	2007	Satkhira	2013	2	BRRI dhan62	Short	
5736	2007	Sonagazi	2013	2	BRRI dhan62	Short	
5737	2007	Kustia	2013	2	BRRI dhan62	Short	
5738	2008	Barisal	2013	2	BRRI dhan62	Short	
5739	2008	Comilla	2013	2	BRRI dhan62	Short	
5740	2008	Gazipur	2013	2	BRRI dhan62	Short	
5741	2008	Rajshahi	2013	2	BRRI dhan62	Short	
5742	2008	Rangpur	2013	2	BRRI dhan62	Short	
5743	2008	Satkhira	2013	2	BRRI dhan62	Short	
5744	2008	Sonagazi	2013	2	BRRI dhan62	Short	
5745	2008	Kustia	2013	2	BRRI dhan62	Short	
5746	2009	Barisal	2013	2	BRRI dhan62	Short	
5747	2009	Comilla	2013	2	BRRI dhan62	Short	
5748	2009	Gazipur	2013	2	BRRI dhan62	Short	
5749	2009	Rajshahi	2013	2	BRRI dhan62	Short	
5750	2009	Rangpur	2013	2	BRRI dhan62	Short	
5751	2009	Satkhira	2013	2	BRRI dhan62	Short	
5752	2009	Sonagazi	2013	2	BRRI dhan62	Short	
5753	2009	Kustia	2013	2	BRRI dhan62	Short	
5754	2010	Barisal	2013	2	BRRI dhan62	Short	
5755	2010	Comilla	2013	2	BRRI dhan62	Short	
5756	2010	Gazipur	2013	2	BRRI dhan62	Short	
5757	2010	Rajshahi	2013	2	BRRI dhan62	Short	
5758	2010	Rangpur	2013	2	BRRI dhan62	Short	
5759	2010	Satkhira	2013	2	BRRI dhan62	Short	
5760	2010	Sonagazi	2013	2	BRRI dhan62	Short	
5761	2010	Kustia	2013	2	BRRI dhan62	Short	
5762	2011	Barisal	2013	2	BRRI dhan62	Short	
5763	2011	Comilla	2013	2	BRRI dhan62	Short	
5764	2011	Gazipur	2013	2	BRRI dhan62	Short	
5765	2011	Rajshahi	2013	2	BRRI dhan62	Short	
5766	2011	Rangpur	2013	2	BRRI dhan62	Short	
5767	2011	Satkhira	2013	2	BRRI dhan62	Short	
5768	2011	Sonagazi	2013	2	BRRI dhan62	Short	
5769	2011	Kustia	2013	2	BRRI dhan62	Short	
5770	2012	Kustia	2013	2	BRRI dhan62	Short	
5771	2012	Sonagazi	2013	2	BRRI dhan62	Short	
5772	2012	Comilla	2013	2	BRRI dhan62	Short	
5773	2012	Gazipur	2013	2	BRRI dhan62	Short	
5774	2012	Rajshahi	2013	2	BRRI dhan62	Short	
5775	2012	Rangpur	2013	2	BRRI dhan62	Short	
5776	2012	Satkhira	2013	2	BRRI dhan62	Short	
5777	2012	Barisal	2013	2	BRRI dhan62	Short	
5778	2013	Kustia	2013	2	BRRI dhan62	Short	
5779	2013	Sonagazi	2013	2	BRRI dhan62	Short	
5780	2013	Comilla	2013	2	BRRI dhan62	Short	
5781	2013	Gazipur	2013	2	BRRI dhan62	Short	
5782	2013	Rajshahi	2013	2	BRRI dhan62	Short	
5783	2013	Rangpur	2013	2	BRRI dhan62	Short	
5784	2013	Barisal	2013	2	BRRI dhan62	Short	
5785	2014	Kustia	2013	2	BRRI dhan62	Short	1.28
5786	2014	Sonagazi	2013	2	BRRI dhan62	Short	3.15
5787	2014	Comilla	2013	2	BRRI dhan62	Short	3.20
5788	2014	Gazipur	2013	2	BRRI dhan62	Short	
5789	2014	Rajshahi	2013	2	BRRI dhan62	Short	2.83
5790	2014	Rangpur	2013	2	BRRI dhan62	Short	2.50
5791	2014	Satkhira	2013	2	BRRI dhan62	Short	3.46
5792	2014	Bhanga	2013	2	BRRI dhan62	Short	3.75
5793	2015	Kustia	2013	2	BRRI dhan62	Short	4.62
5794	2015	Sonagazi	2013	2	BRRI dhan62	Short	3.49
5795	2015	Comilla	2013	2	BRRI dhan62	Short	3.16
5796	2015	Gazipur	2013	2	BRRI dhan62	Short	0.43
5797	2015	Rajshahi	2013	2	BRRI dhan62	Short	5.33
5798	2015	Rangpur	2013	2	BRRI dhan62	Short	2.60
5799	2015	Satkhira	2013	2	BRRI dhan62	Short	3.83
5800	2015	Bhanga	2013	2	BRRI dhan62	Short	3.80
5801	2001	Barisal	2013	3	BRRI dhan62	Short	
5802	2001	Comilla	2013	3	BRRI dhan62	Short	
5803	2001	Gazipur	2013	3	BRRI dhan62	Short	
5804	2001	Rajshahi	2013	3	BRRI dhan62	Short	
5805	2001	Rangpur	2013	3	BRRI dhan62	Short	
5806	2001	Satkhira	2013	3	BRRI dhan62	Short	
5807	2001	Sonagazi	2013	3	BRRI dhan62	Short	
5808	2002	Barisal	2013	3	BRRI dhan62	Short	
5809	2002	Comilla	2013	3	BRRI dhan62	Short	
5810	2002	Gazipur	2013	3	BRRI dhan62	Short	
5811	2002	Rajshahi	2013	3	BRRI dhan62	Short	
5812	2002	Rangpur	2013	3	BRRI dhan62	Short	
5813	2002	Satkhira	2013	3	BRRI dhan62	Short	
5814	2002	Sonagazi	2013	3	BRRI dhan62	Short	
5815	2003	Barisal	2013	3	BRRI dhan62	Short	
5816	2003	Comilla	2013	3	BRRI dhan62	Short	
5817	2003	Gazipur	2013	3	BRRI dhan62	Short	
5818	2003	Rajshahi	2013	3	BRRI dhan62	Short	
5819	2003	Rangpur	2013	3	BRRI dhan62	Short	
5820	2003	Satkhira	2013	3	BRRI dhan62	Short	
5821	2003	Sonagazi	2013	3	BRRI dhan62	Short	
5822	2004	Barisal	2013	3	BRRI dhan62	Short	
5823	2004	Comilla	2013	3	BRRI dhan62	Short	
5824	2004	Gazipur	2013	3	BRRI dhan62	Short	
5825	2004	Rajshahi	2013	3	BRRI dhan62	Short	
5826	2004	Rangpur	2013	3	BRRI dhan62	Short	
5827	2004	Satkhira	2013	3	BRRI dhan62	Short	
5828	2004	Sonagazi	2013	3	BRRI dhan62	Short	
5829	2004	Kustia	2013	3	BRRI dhan62	Short	
5830	2005	Barisal	2013	3	BRRI dhan62	Short	
5831	2005	Comilla	2013	3	BRRI dhan62	Short	
5832	2005	Gazipur	2013	3	BRRI dhan62	Short	
5833	2005	Rajshahi	2013	3	BRRI dhan62	Short	
5834	2005	Rangpur	2013	3	BRRI dhan62	Short	
5835	2005	Satkhira	2013	3	BRRI dhan62	Short	
5836	2005	Sonagazi	2013	3	BRRI dhan62	Short	
5837	2005	Kustia	2013	3	BRRI dhan62	Short	
5838	2006	Barisal	2013	3	BRRI dhan62	Short	
5839	2006	Comilla	2013	3	BRRI dhan62	Short	
5840	2006	Gazipur	2013	3	BRRI dhan62	Short	
5841	2006	Rajshahi	2013	3	BRRI dhan62	Short	
5842	2006	Rangpur	2013	3	BRRI dhan62	Short	
5843	2006	Satkhira	2013	3	BRRI dhan62	Short	
5844	2006	Sonagazi	2013	3	BRRI dhan62	Short	
5845	2006	Kustia	2013	3	BRRI dhan62	Short	
5846	2007	Barisal	2013	3	BRRI dhan62	Short	
5847	2007	Comilla	2013	3	BRRI dhan62	Short	
5848	2007	Gazipur	2013	3	BRRI dhan62	Short	
5849	2007	Rajshahi	2013	3	BRRI dhan62	Short	
